epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,21084.2,0.28183,0.61672,0.21882,0.85906,0.9598,0.92697,0.94208,0.88707,0.9535,0.92072,0.93219,0.84726,0.37007,1.2011,0.2402,0.88389,0.0075052,0.0075052,0.0075052
128,21248.6,0.28006,0.618,0.21741,0.8575,0.96082,0.92694,0.94193,0.88666,0.95484,0.92014,0.9319,0.84696,0.36975,1.20341,0.23981,0.88332,0.0074854,0.0074854,0.0074854
129,21413.5,0.27811,0.61377,0.21778,0.85837,0.96105,0.92672,0.94206,0.88731,0.95485,0.92001,0.932,0.84724,0.3692,1.2029,0.23979,0.8828,0.0074656,0.0074656,0.0074656
130,21579.4,0.28295,0.63724,0.22594,0.85803,0.96016,0.92724,0.94222,0.88729,0.95566,0.9202,0.93199,0.84782,0.3687,1.20106,0.23946,0.88207,0.0074458,0.0074458,0.0074458
131,21745.4,0.27874,0.59851,0.22053,0.85776,0.95825,0.92862,0.94215,0.88699,0.95431,0.92062,0.9322,0.84753,0.36792,1.19901,0.23902,0.88187,0.007426,0.007426,0.007426
132,21908.5,0.2767,0.60415,0.21901,0.85514,0.95892,0.9274,0.94227,0.88712,0.95656,0.91888,0.93319,0.84755,0.36822,1.19922,0.23799,0.88251,0.0074062,0.0074062,0.0074062
133,22072.7,0.27913,0.59844,0.22096,0.86003,0.95819,0.92836,0.94232,0.88738,0.95453,0.92066,0.93312,0.84776,0.36758,1.19749,0.23794,0.88214,0.0073864,0.0073864,0.0073864
134,22237.6,0.28252,0.6258,0.22397,0.85785,0.95841,0.92767,0.94252,0.88697,0.95411,0.92077,0.93286,0.84814,0.3678,1.19832,0.23791,0.8818,0.0073666,0.0073666,0.0073666
135,22402.3,0.27754,0.62217,0.22101,0.85798,0.95704,0.9299,0.94267,0.88766,0.95447,0.92074,0.93304,0.84837,0.3673,1.1978,0.23739,0.88136,0.0073468,0.0073468,0.0073468
136,22566.1,0.28046,0.61752,0.22191,0.8569,0.95678,0.93006,0.94265,0.88831,0.95509,0.92199,0.93313,0.84841,0.3668,1.19596,0.23641,0.88033,0.007327,0.007327,0.007327
137,22732.1,0.27648,0.5984,0.21608,0.85719,0.95685,0.93055,0.9427,0.88816,0.95622,0.92197,0.93319,0.84871,0.36717,1.19569,0.23652,0.88047,0.0073072,0.0073072,0.0073072
138,22897.4,0.27282,0.59944,0.21473,0.85602,0.95688,0.92991,0.94288,0.88871,0.95595,0.92216,0.93364,0.84798,0.36726,1.19386,0.23671,0.88003,0.0072874,0.0072874,0.0072874
139,23063.7,0.27609,0.58866,0.21528,0.85456,0.95767,0.92977,0.94278,0.88809,0.95635,0.92222,0.93355,0.84806,0.36699,1.19245,0.23664,0.87978,0.0072676,0.0072676,0.0072676
140,23231.5,0.27683,0.60818,0.21368,0.85667,0.95897,0.92905,0.94279,0.88738,0.95689,0.92246,0.93401,0.84816,0.36639,1.18939,0.2359,0.87905,0.0072478,0.0072478,0.0072478
141,23398.2,0.27368,0.58564,0.21179,0.8572,0.96138,0.92669,0.94266,0.88784,0.95705,0.92179,0.9336,0.84774,0.36638,1.18838,0.23655,0.8791,0.007228,0.007228,0.007228
142,23564.7,0.28055,0.63652,0.21572,0.85535,0.96136,0.92685,0.94269,0.88781,0.95601,0.92234,0.9332,0.84761,0.36593,1.1889,0.23571,0.87882,0.0072082,0.0072082,0.0072082
143,23731.3,0.27376,0.59114,0.21314,0.85383,0.95814,0.92995,0.94287,0.88797,0.9562,0.92236,0.93333,0.8482,0.36587,1.18716,0.23571,0.8788,0.0071884,0.0071884,0.0071884
144,23897,0.27349,0.59618,0.2111,0.85418,0.95756,0.93068,0.9431,0.88869,0.95483,0.92377,0.93357,0.84785,0.36491,1.18716,0.23534,0.87806,0.0071686,0.0071686,0.0071686
145,24060.7,0.27544,0.59831,0.21365,0.8544,0.95669,0.93109,0.94317,0.8882,0.95513,0.92221,0.93339,0.84811,0.36515,1.18614,0.23506,0.87844,0.0071488,0.0071488,0.0071488
146,24223.1,0.27327,0.60681,0.21612,0.85809,0.95682,0.93126,0.94355,0.88878,0.95543,0.92255,0.93367,0.84874,0.36568,1.18736,0.23439,0.87923,0.007129,0.007129,0.007129
147,24387.9,0.27388,0.58707,0.2146,0.85591,0.95698,0.93118,0.94356,0.88882,0.9557,0.9225,0.93414,0.8491,0.36526,1.18736,0.23374,0.87902,0.0071092,0.0071092,0.0071092
148,24554.3,0.27561,0.59661,0.21658,0.85509,0.959,0.93049,0.94373,0.88891,0.95525,0.9233,0.93382,0.84869,0.36526,1.18661,0.23391,0.87912,0.0070894,0.0070894,0.0070894
149,24719.9,0.27072,0.59875,0.21298,0.85571,0.9595,0.93064,0.94377,0.88935,0.95599,0.92417,0.93367,0.84886,0.36523,1.18464,0.23417,0.8792,0.0070696,0.0070696,0.0070696
150,24884.5,0.27561,0.60181,0.21219,0.85566,0.95934,0.93074,0.94384,0.88924,0.95615,0.92448,0.93342,0.84908,0.36507,1.18533,0.23325,0.87904,0.0070498,0.0070498,0.0070498
151,25049.6,0.26988,0.58268,0.21504,0.85206,0.95932,0.93061,0.94384,0.88924,0.95663,0.92453,0.93345,0.84926,0.36466,1.18399,0.23354,0.87862,0.00703,0.00703,0.00703
152,25217.8,0.27228,0.59558,0.21324,0.85457,0.9599,0.93019,0.94376,0.88913,0.95714,0.92472,0.93353,0.84953,0.36446,1.18288,0.23326,0.87854,0.0070102,0.0070102,0.0070102
153,25381.2,0.269,0.5863,0.21187,0.851,0.95977,0.93059,0.94374,0.88912,0.95682,0.92438,0.93347,0.84973,0.36457,1.182,0.23401,0.87865,0.0069904,0.0069904,0.0069904
154,25546.7,0.27073,0.58756,0.21195,0.85384,0.9598,0.9305,0.94354,0.88932,0.9565,0.92481,0.93324,0.84951,0.36443,1.18178,0.23371,0.87879,0.0069706,0.0069706,0.0069706
155,25712.6,0.27301,0.58296,0.2143,0.85622,0.95981,0.93057,0.94362,0.88946,0.95646,0.92476,0.93336,0.84974,0.36408,1.18305,0.23327,0.87852,0.0069508,0.0069508,0.0069508
156,25879.8,0.26824,0.5791,0.21091,0.85237,0.95974,0.93024,0.9434,0.88941,0.95618,0.92451,0.93323,0.84952,0.36383,1.18178,0.23362,0.87852,0.006931,0.006931,0.006931
157,26043.7,0.26784,0.57164,0.20836,0.85257,0.95949,0.93071,0.94345,0.88953,0.95644,0.92484,0.93369,0.84994,0.36371,1.18227,0.23395,0.87843,0.0069112,0.0069112,0.0069112
158,26208,0.27169,0.60214,0.21548,0.85151,0.95953,0.93078,0.9436,0.88963,0.95662,0.9252,0.93405,0.8507,0.36338,1.18134,0.23335,0.87805,0.0068914,0.0068914,0.0068914
159,26377.8,0.27137,0.58689,0.20978,0.85546,0.95975,0.93104,0.94339,0.88946,0.95683,0.92542,0.93392,0.85093,0.36176,1.18186,0.23426,0.87567,0.0068716,0.0068716,0.0068716
160,26545.5,0.26898,0.57231,0.21079,0.8547,0.96015,0.93056,0.94355,0.88975,0.95652,0.92558,0.93422,0.85087,0.36152,1.18053,0.23411,0.87576,0.0068518,0.0068518,0.0068518
161,26714.5,0.26729,0.57414,0.20902,0.85477,0.96018,0.93125,0.94348,0.88995,0.95635,0.92603,0.93418,0.8508,0.3613,1.18153,0.23417,0.87576,0.006832,0.006832,0.006832
162,26882.4,0.26871,0.5812,0.20995,0.85231,0.96029,0.93137,0.94366,0.88972,0.95657,0.9263,0.93419,0.85077,0.36143,1.18125,0.23457,0.87573,0.0068122,0.0068122,0.0068122
163,27050.2,0.27011,0.57728,0.20916,0.85396,0.96067,0.93145,0.94359,0.89017,0.95661,0.92652,0.93425,0.85069,0.36115,1.18135,0.23419,0.87586,0.0067924,0.0067924,0.0067924
164,27218,0.26615,0.57409,0.20548,0.85323,0.96089,0.93144,0.94363,0.88992,0.95676,0.92624,0.93417,0.85104,0.36088,1.18121,0.2341,0.8758,0.0067726,0.0067726,0.0067726
165,27382.5,0.26971,0.58084,0.21116,0.8548,0.96065,0.93155,0.94366,0.89017,0.9568,0.92632,0.93428,0.85118,0.36052,1.18058,0.23369,0.87553,0.0067528,0.0067528,0.0067528
166,27550,0.26623,0.5732,0.20388,0.85293,0.96044,0.93175,0.94373,0.89008,0.95683,0.92654,0.93416,0.85112,0.36045,1.17918,0.23396,0.87546,0.006733,0.006733,0.006733
167,27714.5,0.26363,0.57283,0.20515,0.84938,0.9605,0.93178,0.94374,0.89001,0.95684,0.92652,0.93415,0.8515,0.36043,1.17856,0.23379,0.87539,0.0067132,0.0067132,0.0067132
168,27879.6,0.26739,0.59295,0.20729,0.85425,0.96058,0.9318,0.94399,0.89023,0.95678,0.92659,0.93409,0.85114,0.36042,1.17801,0.23386,0.87532,0.0066934,0.0066934,0.0066934
169,28044.5,0.26542,0.57723,0.20695,0.85143,0.96064,0.9318,0.94413,0.89034,0.95677,0.92656,0.9341,0.85099,0.36015,1.17691,0.2337,0.87509,0.0066736,0.0066736,0.0066736
170,28210.3,0.26606,0.57258,0.20739,0.852,0.96069,0.93182,0.94409,0.89019,0.95681,0.92658,0.93397,0.8513,0.35992,1.1768,0.23344,0.87494,0.0066538,0.0066538,0.0066538
171,28375.5,0.26726,0.58914,0.20717,0.85361,0.96101,0.93171,0.94426,0.89053,0.9569,0.92656,0.93405,0.85156,0.35974,1.17548,0.23359,0.87493,0.006634,0.006634,0.006634
172,28539.3,0.26397,0.55971,0.20153,0.84905,0.9611,0.9317,0.94436,0.89068,0.95701,0.92648,0.93414,0.85162,0.35946,1.1742,0.23325,0.87477,0.0066142,0.0066142,0.0066142
173,28704.4,0.26501,0.58173,0.20674,0.85115,0.96095,0.93175,0.94435,0.89065,0.95738,0.92663,0.93421,0.85121,0.35917,1.17391,0.23285,0.87461,0.0065944,0.0065944,0.0065944
174,28869.1,0.26377,0.55155,0.20579,0.84981,0.96077,0.93186,0.94418,0.89116,0.95647,0.92674,0.93403,0.85167,0.35906,1.17321,0.23246,0.87458,0.0065746,0.0065746,0.0065746
175,29034.9,0.26535,0.56325,0.20396,0.85168,0.96068,0.93191,0.94434,0.89134,0.9574,0.92672,0.9342,0.85199,0.35922,1.17325,0.23188,0.87475,0.0065548,0.0065548,0.0065548
176,29200.7,0.26449,0.5893,0.20292,0.84918,0.96051,0.93184,0.94431,0.89144,0.95746,0.92667,0.93419,0.85189,0.35907,1.17311,0.23199,0.87466,0.006535,0.006535,0.006535
177,29363,0.26307,0.5822,0.20415,0.85012,0.96046,0.93189,0.94451,0.89185,0.95733,0.92704,0.93444,0.85244,0.35894,1.1731,0.23213,0.87469,0.0065152,0.0065152,0.0065152
178,29527,0.26514,0.56054,0.20579,0.85152,0.96054,0.93189,0.94444,0.89214,0.95744,0.92688,0.93442,0.85243,0.35879,1.17358,0.23196,0.87454,0.0064954,0.0064954,0.0064954
179,29692,0.26321,0.56357,0.20412,0.84881,0.96052,0.93189,0.94436,0.89215,0.95748,0.9268,0.93445,0.85264,0.35889,1.17457,0.23195,0.87475,0.0064756,0.0064756,0.0064756
180,29856.9,0.26032,0.55188,0.19881,0.84914,0.96067,0.93187,0.9443,0.89215,0.95747,0.92681,0.93439,0.8526,0.35867,1.17237,0.23173,0.87457,0.0064558,0.0064558,0.0064558
181,30021.8,0.26096,0.56276,0.20401,0.85099,0.9611,0.93173,0.94406,0.89236,0.95768,0.92651,0.93422,0.85249,0.35847,1.1727,0.23153,0.87458,0.006436,0.006436,0.006436
182,30188.8,0.25991,0.55607,0.20115,0.8466,0.96113,0.93175,0.94419,0.89202,0.95737,0.92662,0.93425,0.85312,0.35885,1.17447,0.23103,0.87483,0.0064162,0.0064162,0.0064162
183,30354.6,0.25791,0.54957,0.20172,0.84839,0.96139,0.93166,0.94415,0.8923,0.95761,0.92656,0.93434,0.85306,0.35857,1.17228,0.23041,0.87455,0.0063964,0.0063964,0.0063964
184,30520.6,0.25868,0.56021,0.2031,0.85032,0.96139,0.93182,0.94427,0.89264,0.95731,0.9263,0.93418,0.85323,0.3582,1.17152,0.22998,0.87436,0.0063766,0.0063766,0.0063766
185,30685.7,0.25788,0.54482,0.20191,0.84931,0.96117,0.93188,0.94425,0.89254,0.95745,0.92629,0.93407,0.85368,0.35819,1.17135,0.22985,0.87431,0.0063568,0.0063568,0.0063568
186,30849.4,0.26027,0.56761,0.19957,0.84935,0.96129,0.93188,0.94441,0.89281,0.95678,0.92621,0.93419,0.85371,0.35799,1.17084,0.22988,0.87426,0.006337,0.006337,0.006337
187,31013.4,0.25909,0.56205,0.20068,0.84882,0.96146,0.93186,0.94446,0.89297,0.95765,0.92645,0.93426,0.85412,0.35808,1.17028,0.23004,0.87419,0.0063172,0.0063172,0.0063172
188,31175.2,0.26072,0.54781,0.20205,0.8498,0.96132,0.93239,0.94453,0.89276,0.95707,0.92682,0.93426,0.85379,0.35803,1.17082,0.23016,0.87425,0.0062974,0.0062974,0.0062974
189,31337.2,0.26039,0.56174,0.20262,0.8514,0.96136,0.93239,0.94456,0.89309,0.95707,0.92691,0.93426,0.85465,0.35806,1.17137,0.22996,0.87428,0.0062776,0.0062776,0.0062776
190,31499.6,0.25776,0.54796,0.19801,0.84929,0.96107,0.9325,0.94474,0.89286,0.95715,0.92703,0.93438,0.85418,0.35817,1.17041,0.23045,0.87427,0.0062578,0.0062578,0.0062578
191,31664.2,0.25921,0.5524,0.20007,0.84902,0.96092,0.93268,0.94476,0.89296,0.95792,0.92692,0.93458,0.85429,0.35766,1.16973,0.2299,0.87413,0.006238,0.006238,0.006238
192,31831.1,0.25821,0.54916,0.19899,0.84882,0.96111,0.93281,0.94447,0.89274,0.95746,0.92691,0.93449,0.854,0.35755,1.16963,0.22938,0.87411,0.0062182,0.0062182,0.0062182
193,31993.7,0.25713,0.54645,0.20038,0.85088,0.96147,0.93257,0.94442,0.89293,0.9577,0.92705,0.93451,0.85397,0.35747,1.16948,0.22892,0.87414,0.0061984,0.0061984,0.0061984
194,32157.9,0.25909,0.55803,0.20404,0.84978,0.96135,0.93258,0.94448,0.89291,0.95825,0.92739,0.93462,0.85382,0.35724,1.16833,0.22887,0.8739,0.0061786,0.0061786,0.0061786
195,32322.1,0.25359,0.53208,0.19807,0.84745,0.96162,0.93238,0.94445,0.89317,0.95832,0.92717,0.93471,0.85385,0.35712,1.16767,0.22824,0.87385,0.0061588,0.0061588,0.0061588
196,32485.7,0.25687,0.55149,0.19569,0.84949,0.9618,0.93239,0.94441,0.89267,0.95815,0.92683,0.93464,0.85364,0.35708,1.16705,0.22805,0.87369,0.006139,0.006139,0.006139
197,32649.1,0.25766,0.57174,0.19659,0.84862,0.96273,0.93237,0.9445,0.89311,0.95901,0.92676,0.93476,0.8543,0.35676,1.16632,0.2281,0.87358,0.0061192,0.0061192,0.0061192
198,32812.5,0.25837,0.54779,0.19805,0.84872,0.96293,0.93237,0.94445,0.89323,0.95915,0.92672,0.93482,0.85435,0.35658,1.16724,0.22771,0.87335,0.0060994,0.0060994,0.0060994
199,32977.5,0.25617,0.54616,0.19826,0.84823,0.96394,0.93239,0.9444,0.89309,0.96028,0.9264,0.93443,0.85357,0.35643,1.16681,0.22805,0.87325,0.0060796,0.0060796,0.0060796
200,33141.6,0.2558,0.55025,0.19855,0.84749,0.96311,0.93248,0.94464,0.89322,0.95971,0.92631,0.93461,0.8543,0.35621,1.16764,0.22782,0.87314,0.0060598,0.0060598,0.0060598
201,33306.5,0.25554,0.56278,0.19953,0.84586,0.96326,0.9323,0.94441,0.89314,0.95901,0.92656,0.93454,0.85479,0.35623,1.1664,0.22704,0.873,0.00604,0.00604,0.00604
202,33469.1,0.25348,0.54459,0.19446,0.84713,0.96422,0.93212,0.94482,0.89355,0.96034,0.92636,0.93475,0.85489,0.35595,1.16578,0.22654,0.87283,0.0060202,0.0060202,0.0060202
203,33633.2,0.25331,0.54446,0.19531,0.84799,0.9635,0.93218,0.94459,0.89327,0.9597,0.92631,0.93473,0.85496,0.35588,1.16475,0.22672,0.87283,0.0060004,0.0060004,0.0060004
204,33795,0.25434,0.53561,0.19668,0.84787,0.9635,0.93261,0.94435,0.89321,0.95985,0.92662,0.93477,0.85489,0.35601,1.16527,0.22632,0.87294,0.0059806,0.0059806,0.0059806
205,33959.7,0.25284,0.56229,0.19324,0.84847,0.96336,0.93257,0.94446,0.89305,0.95961,0.92694,0.93477,0.85485,0.35606,1.16541,0.22605,0.87294,0.0059608,0.0059608,0.0059608
206,34125.1,0.25389,0.55582,0.19418,0.84799,0.9633,0.93266,0.94456,0.89335,0.95946,0.92681,0.93487,0.85476,0.35584,1.16432,0.22594,0.87288,0.005941,0.005941,0.005941
207,34289.5,0.25449,0.54649,0.19605,0.8472,0.9633,0.93242,0.94449,0.8934,0.95949,0.92669,0.93488,0.85514,0.35519,1.16476,0.22617,0.87194,0.0059212,0.0059212,0.0059212
208,34454,0.25623,0.54486,0.19735,0.84884,0.96304,0.9324,0.9446,0.89315,0.95887,0.9262,0.93476,0.85497,0.35532,1.1655,0.22619,0.87221,0.0059014,0.0059014,0.0059014
209,34618,0.25578,0.55444,0.19978,0.84638,0.96168,0.93326,0.94451,0.89314,0.95881,0.92618,0.93478,0.85546,0.35547,1.1642,0.22605,0.8723,0.0058816,0.0058816,0.0058816
210,34782.4,0.25604,0.54688,0.19937,0.8474,0.96292,0.93242,0.94467,0.89334,0.95879,0.92614,0.93485,0.856,0.35527,1.1645,0.22601,0.87218,0.0058618,0.0058618,0.0058618
211,34946.4,0.25396,0.54422,0.19505,0.84837,0.96156,0.93348,0.94489,0.89347,0.95874,0.9261,0.93496,0.85597,0.3552,1.16519,0.22589,0.87209,0.005842,0.005842,0.005842
212,35112.4,0.25071,0.52762,0.1963,0.84718,0.96157,0.93351,0.94499,0.89323,0.959,0.92605,0.93477,0.85605,0.35518,1.16372,0.22597,0.87204,0.0058222,0.0058222,0.0058222
213,35277.6,0.2532,0.55273,0.19735,0.84552,0.96159,0.93342,0.94498,0.89324,0.95915,0.92604,0.93511,0.8562,0.35516,1.16302,0.22633,0.872,0.0058024,0.0058024,0.0058024
214,35441.1,0.25201,0.53629,0.19501,0.84676,0.96155,0.93344,0.94493,0.89362,0.95931,0.92608,0.93507,0.85612,0.3552,1.16325,0.22658,0.87202,0.0057826,0.0057826,0.0057826
215,35603.4,0.25175,0.5368,0.19604,0.85009,0.96124,0.93444,0.94496,0.89362,0.95903,0.92617,0.9351,0.85632,0.35541,1.16181,0.22673,0.87213,0.0057628,0.0057628,0.0057628
216,35767.6,0.25549,0.54337,0.19613,0.84979,0.96136,0.93483,0.94466,0.89343,0.95848,0.92671,0.93471,0.85636,0.3553,1.1615,0.22681,0.8721,0.005743,0.005743,0.005743
217,35930.3,0.25356,0.54078,0.19631,0.84847,0.96131,0.935,0.94479,0.89377,0.95853,0.92667,0.93477,0.85716,0.35537,1.16118,0.22662,0.87231,0.0057232,0.0057232,0.0057232
218,36094.7,0.25239,0.54049,0.19407,0.84729,0.96137,0.935,0.94483,0.89374,0.9587,0.92649,0.93477,0.85748,0.35527,1.15937,0.22692,0.87228,0.0057034,0.0057034,0.0057034
219,36259.1,0.25148,0.54076,0.19319,0.84539,0.96187,0.93538,0.9449,0.89397,0.95806,0.92756,0.93485,0.8573,0.3551,1.15934,0.22639,0.87218,0.0056836,0.0056836,0.0056836
220,36423.3,0.24745,0.52876,0.19125,0.84593,0.96187,0.93541,0.94485,0.89432,0.95793,0.92761,0.93487,0.85753,0.35494,1.16187,0.2258,0.87216,0.0056638,0.0056638,0.0056638
221,36587.3,0.24735,0.53287,0.19116,0.84515,0.96202,0.93536,0.94489,0.89436,0.9579,0.92767,0.93494,0.85825,0.35476,1.15987,0.22587,0.87201,0.005644,0.005644,0.005644
222,36750.6,0.25052,0.5375,0.19132,0.84593,0.96207,0.9354,0.94487,0.8942,0.95949,0.92787,0.93493,0.85803,0.3546,1.15942,0.22619,0.87194,0.0056242,0.0056242,0.0056242
223,36915,0.24711,0.53152,0.19263,0.84739,0.96214,0.93542,0.94488,0.89447,0.95993,0.92791,0.93493,0.8579,0.35512,1.15865,0.2261,0.87271,0.0056044,0.0056044,0.0056044
224,37079.6,0.24901,0.54002,0.19137,0.84786,0.96213,0.93541,0.94477,0.89481,0.95914,0.92758,0.93508,0.85806,0.35482,1.16002,0.22616,0.87249,0.0055846,0.0055846,0.0055846
225,37244.8,0.24872,0.55213,0.19134,0.8476,0.96221,0.9354,0.94491,0.89457,0.95968,0.92836,0.93521,0.85797,0.35511,1.16189,0.22582,0.8727,0.0055648,0.0055648,0.0055648
226,37409.9,0.24925,0.51398,0.19349,0.84763,0.96223,0.9354,0.94501,0.89482,0.95717,0.92838,0.93522,0.85828,0.35493,1.15851,0.22593,0.87261,0.005545,0.005545,0.005545
227,37574,0.2498,0.53284,0.19014,0.84971,0.96446,0.93354,0.94497,0.89474,0.96191,0.92606,0.93524,0.85813,0.35489,1.15906,0.22631,0.87273,0.0055252,0.0055252,0.0055252
228,37736.7,0.24659,0.5252,0.18777,0.84413,0.96538,0.93348,0.94502,0.89494,0.96308,0.92652,0.9354,0.85797,0.3551,1.16101,0.22561,0.87295,0.0055054,0.0055054,0.0055054
229,37900.9,0.24333,0.52842,0.18956,0.84566,0.96567,0.93352,0.94503,0.8951,0.96272,0.92629,0.93513,0.85814,0.35518,1.15975,0.22575,0.8731,0.0054856,0.0054856,0.0054856
230,38067.1,0.24642,0.52979,0.1899,0.84564,0.96573,0.93358,0.94507,0.89503,0.96278,0.9264,0.93521,0.858,0.35532,1.15982,0.22623,0.87327,0.0054658,0.0054658,0.0054658
231,38232.6,0.24779,0.52976,0.18943,0.84488,0.96617,0.93347,0.94515,0.89492,0.96312,0.92673,0.93548,0.85803,0.3555,1.15741,0.22611,0.87333,0.005446,0.005446,0.005446
232,38399.9,0.24589,0.54016,0.18845,0.84591,0.9662,0.93346,0.94515,0.89504,0.96317,0.9268,0.93541,0.85795,0.35526,1.15612,0.22662,0.87335,0.0054262,0.0054262,0.0054262
233,38565.7,0.24697,0.53614,0.18714,0.84526,0.96627,0.93341,0.94525,0.89509,0.96271,0.92629,0.9354,0.85781,0.35521,1.15576,0.22661,0.87357,0.0054064,0.0054064,0.0054064
234,38731.7,0.2489,0.53388,0.18857,0.84768,0.96627,0.93344,0.94529,0.89549,0.96266,0.92632,0.93545,0.85761,0.35514,1.15471,0.22678,0.87352,0.0053866,0.0053866,0.0053866
235,38854.1,0.24097,0.51223,0.18154,0.84351,0.9658,0.93384,0.94516,0.89509,0.96276,0.92637,0.93515,0.858,0.35519,1.15425,0.22671,0.87358,0.0053668,0.0053668,0.0053668
236,38947.1,0.24878,0.52341,0.18868,0.84349,0.96487,0.93417,0.94516,0.89527,0.95963,0.92805,0.93523,0.85805,0.35417,1.15413,0.22754,0.87238,0.005347,0.005347,0.005347
237,39136.7,0.24248,0.52109,0.18373,0.84385,0.96456,0.9347,0.94515,0.89535,0.95962,0.92802,0.9353,0.85788,0.35448,1.15511,0.22734,0.87306,0.0053272,0.0053272,0.0053272
235,192.762,0.2304,0.48223,0.16763,0.83949,0.96634,0.93335,0.94536,0.89543,0.96261,0.92641,0.93552,0.85784,0.35508,1.15484,0.22655,0.87347,0.0053668,0.0053668,0.0053668
238,39329.3,0.24606,0.52293,0.19072,0.84593,0.96508,0.93391,0.94518,0.89559,0.95967,0.92746,0.93529,0.85793,0.35453,1.15536,0.22698,0.87309,0.0053074,0.0053074,0.0053074
236,384.703,0.24204,0.52435,0.18057,0.84447,0.96577,0.93343,0.94522,0.89515,0.96265,0.92628,0.93513,0.85755,0.35488,1.15325,0.22658,0.87328,0.005347,0.005347,0.005347
239,39522.3,0.24435,0.51584,0.18434,0.8432,0.96485,0.93416,0.94524,0.89558,0.95969,0.92753,0.9353,0.85828,0.35447,1.15676,0.22649,0.87298,0.0052876,0.0052876,0.0052876
237,576.143,0.2435,0.51456,0.18437,0.84375,0.96571,0.93331,0.94524,0.89559,0.96265,0.92624,0.93537,0.85803,0.35494,1.15515,0.22627,0.87333,0.0053272,0.0053272,0.0053272
240,39715.2,0.24544,0.50212,0.18576,0.84231,0.96479,0.93421,0.94526,0.8955,0.96025,0.92761,0.93541,0.85808,0.35435,1.15711,0.22585,0.87275,0.0052678,0.0052678,0.0052678
238,766.413,0.23873,0.5325,0.18488,0.84346,0.96545,0.93325,0.94525,0.89549,0.96308,0.92669,0.93583,0.85819,0.35461,1.15455,0.22626,0.87325,0.0053074,0.0053074,0.0053074
241,39908.2,0.24829,0.51891,0.18812,0.84599,0.96428,0.93413,0.9452,0.89527,0.95996,0.92765,0.93534,0.85824,0.3543,1.15492,0.2262,0.87257,0.005248,0.005248,0.005248
239,959.326,0.24168,0.53573,0.18268,0.845,0.96526,0.9335,0.94531,0.89544,0.96067,0.92806,0.93588,0.85833,0.35448,1.15602,0.22558,0.87334,0.0052876,0.0052876,0.0052876
242,40101,0.24424,0.52431,0.18856,0.84365,0.96443,0.9344,0.94533,0.89544,0.96072,0.9284,0.93588,0.85875,0.35432,1.15645,0.22652,0.87262,0.0052282,0.0052282,0.0052282
240,1148.59,0.2461,0.5342,0.18893,0.84826,0.96518,0.93349,0.94529,0.89559,0.96054,0.92817,0.93588,0.85822,0.35453,1.15864,0.22556,0.87341,0.0052678,0.0052678,0.0052678
243,40294.5,0.24148,0.51824,0.18338,0.84275,0.96518,0.9344,0.94521,0.89536,0.96131,0.92825,0.93582,0.85875,0.35418,1.15432,0.22679,0.87244,0.0052084,0.0052084,0.0052084
241,1339.96,0.24545,0.54443,0.18657,0.84562,0.96511,0.93355,0.94532,0.89568,0.96308,0.92695,0.93557,0.85811,0.35438,1.15735,0.22585,0.87341,0.005248,0.005248,0.005248
244,40487.4,0.24544,0.53658,0.18635,0.84312,0.965,0.93438,0.94555,0.89582,0.96082,0.92799,0.93594,0.85892,0.3542,1.15451,0.2258,0.87239,0.0051886,0.0051886,0.0051886
242,1531.59,0.24691,0.52901,0.18812,0.84546,0.96528,0.93315,0.9453,0.89595,0.96295,0.92675,0.93559,0.85829,0.35427,1.15826,0.22544,0.87331,0.0052282,0.0052282,0.0052282
245,40679.9,0.2418,0.51431,0.18468,0.84303,0.96505,0.93433,0.94559,0.89589,0.96099,0.92775,0.93585,0.85921,0.35434,1.15463,0.22538,0.87221,0.0051688,0.0051688,0.0051688
243,1723.26,0.2491,0.53979,0.19023,0.84515,0.9652,0.93314,0.94529,0.8962,0.96296,0.92661,0.93563,0.85883,0.35396,1.15733,0.22561,0.87311,0.0052084,0.0052084,0.0052084
246,40872.9,0.24175,0.50738,0.18524,0.84124,0.96528,0.93433,0.94558,0.89595,0.96123,0.9277,0.93602,0.85961,0.35446,1.15672,0.22532,0.87212,0.005149,0.005149,0.005149
244,1915.4,0.2467,0.54239,0.18778,0.8453,0.96463,0.93315,0.94505,0.89577,0.96244,0.92654,0.93529,0.85834,0.35413,1.15778,0.2253,0.87335,0.0051886,0.0051886,0.0051886
247,41065.9,0.24058,0.52041,0.18497,0.8411,0.9653,0.9343,0.94564,0.89628,0.9614,0.92774,0.93586,0.85946,0.35489,1.15519,0.22471,0.87243,0.0051292,0.0051292,0.0051292
245,2107.31,0.24491,0.54204,0.18609,0.8472,0.96471,0.93314,0.94508,0.89573,0.9622,0.92655,0.93535,0.85853,0.35342,1.15833,0.22507,0.87248,0.0051688,0.0051688,0.0051688
