epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,14034.1,0.35544,0.8206,0.2926,0.86455,0.94385,0.91198,0.93399,0.85419,0.93671,0.9052,0.91974,0.81093,0.43038,1.34603,0.31104,0.86204,0.0073864,0.0073864,0.0073864
135,14995.7,0.35309,0.83208,0.29406,0.86493,0.94689,0.91747,0.93653,0.85857,0.93989,0.91166,0.92301,0.81152,0.43035,1.33309,0.30605,0.86211,0.0073468,0.0073468,0.0073468
134,14151,0.35573,0.82033,0.29429,0.86162,0.94675,0.90984,0.93406,0.85411,0.93711,0.90494,0.91986,0.81135,0.43032,1.34409,0.30965,0.8621,0.0073666,0.0073666,0.0073666
136,15113.8,0.35362,0.82028,0.29237,0.86247,0.9479,0.9175,0.93686,0.85874,0.93998,0.91139,0.92312,0.81213,0.43002,1.33113,0.30615,0.86195,0.007327,0.007327,0.007327
135,14268.9,0.35066,0.8071,0.28699,0.8619,0.94769,0.90906,0.93381,0.85457,0.93711,0.90459,0.91986,0.8108,0.43056,1.34362,0.3095,0.86233,0.0073468,0.0073468,0.0073468
137,15231,0.35257,0.81048,0.29316,0.86352,0.94731,0.91771,0.93683,0.8584,0.94138,0.91209,0.92401,0.81144,0.42979,1.3312,0.306,0.86185,0.0073072,0.0073072,0.0073072
136,14386.1,0.35527,0.82807,0.29264,0.86389,0.94495,0.91155,0.93396,0.85412,0.93786,0.90536,0.92073,0.81086,0.43026,1.34332,0.31054,0.86215,0.007327,0.007327,0.007327
138,15349.3,0.35162,0.80228,0.28841,0.86291,0.94726,0.91734,0.93708,0.85912,0.94085,0.91199,0.92404,0.8127,0.42959,1.33125,0.30448,0.862,0.0072874,0.0072874,0.0072874
137,14502.6,0.35197,0.816,0.28716,0.86297,0.94267,0.91152,0.93365,0.85376,0.93711,0.90446,0.92085,0.81153,0.42961,1.34361,0.31092,0.86196,0.0073072,0.0073072,0.0073072
139,15465.2,0.34898,0.78708,0.28873,0.85995,0.94766,0.91758,0.93737,0.85971,0.94077,0.91166,0.92323,0.81256,0.42939,1.33,0.30375,0.8621,0.0072676,0.0072676,0.0072676
138,14621.1,0.35229,0.80297,0.2896,0.86301,0.94583,0.90959,0.9339,0.85346,0.93983,0.90327,0.9207,0.81159,0.42922,1.34219,0.30963,0.86185,0.0072874,0.0072874,0.0072874
140,15583.3,0.35377,0.82097,0.29211,0.86293,0.94781,0.91779,0.93736,0.86052,0.94086,0.91193,0.92335,0.81315,0.4293,1.32794,0.30252,0.86214,0.0072478,0.0072478,0.0072478
139,14738.1,0.35006,0.79984,0.28745,0.8622,0.94595,0.90955,0.9338,0.85401,0.94054,0.90362,0.92088,0.81138,0.42911,1.34243,0.30956,0.86217,0.0072676,0.0072676,0.0072676
141,15700,0.34653,0.79547,0.28633,0.86208,0.94804,0.91663,0.9378,0.86002,0.94089,0.90939,0.9227,0.81315,0.42928,1.32887,0.30242,0.86202,0.007228,0.007228,0.007228
140,14855.6,0.34649,0.80607,0.28618,0.86305,0.94634,0.91026,0.93366,0.8543,0.93933,0.90423,0.92074,0.81132,0.42825,1.34348,0.30903,0.86186,0.0072478,0.0072478,0.0072478
142,15818.6,0.35782,0.85136,0.29303,0.86426,0.9481,0.91662,0.93759,0.85973,0.94188,0.90826,0.92261,0.81387,0.42905,1.32745,0.30234,0.86212,0.0072082,0.0072082,0.0072082
141,14972.1,0.35007,0.81257,0.29113,0.86171,0.94698,0.91075,0.93374,0.8541,0.94144,0.90411,0.92094,0.81154,0.4282,1.34366,0.30821,0.86203,0.007228,0.007228,0.007228
143,15935.3,0.35251,0.79294,0.29147,0.86259,0.94814,0.91579,0.93746,0.85977,0.94084,0.90801,0.9221,0.81446,0.42893,1.32593,0.3022,0.86224,0.0071884,0.0071884,0.0071884
142,15089.5,0.35018,0.80765,0.28807,0.86192,0.94705,0.91075,0.93392,0.85487,0.94154,0.90469,0.92085,0.8122,0.42808,1.34535,0.30805,0.86232,0.0072082,0.0072082,0.0072082
144,16053.1,0.34781,0.80217,0.28455,0.86161,0.94818,0.91561,0.93773,0.85999,0.94209,0.90848,0.92306,0.81426,0.42908,1.32504,0.30203,0.86235,0.0071686,0.0071686,0.0071686
143,15206.1,0.35077,0.80595,0.28721,0.86099,0.94825,0.91019,0.93411,0.85497,0.94238,0.90443,0.92106,0.8129,0.42813,1.3451,0.30829,0.86236,0.0071884,0.0071884,0.0071884
145,16169.5,0.34943,0.80394,0.28869,0.8615,0.94765,0.91673,0.93781,0.85992,0.94162,0.9086,0.92264,0.81417,0.42923,1.3242,0.30208,0.8625,0.0071488,0.0071488,0.0071488
144,15325.1,0.35004,0.82689,0.2887,0.86279,0.94824,0.91143,0.93422,0.85452,0.94259,0.90508,0.92043,0.8125,0.4276,1.34379,0.30876,0.86205,0.0071686,0.0071686,0.0071686
146,16287.9,0.34785,0.81085,0.28525,0.8617,0.94758,0.91477,0.93794,0.85979,0.94137,0.90801,0.92307,0.81386,0.42942,1.32415,0.3023,0.86263,0.007129,0.007129,0.007129
145,15442,0.34852,0.78801,0.28434,0.86234,0.94833,0.91162,0.93434,0.85451,0.94328,0.90458,0.92087,0.81292,0.42699,1.3473,0.30881,0.86112,0.0071488,0.0071488,0.0071488
147,16404.2,0.35031,0.79283,0.28711,0.86259,0.9494,0.91477,0.93814,0.86026,0.94234,0.90827,0.92356,0.8138,0.42914,1.32323,0.30196,0.86264,0.0071092,0.0071092,0.0071092
146,15560.6,0.34679,0.79118,0.29019,0.86184,0.9478,0.91171,0.93413,0.85481,0.94228,0.90422,0.92068,0.81306,0.42682,1.34585,0.30824,0.86127,0.007129,0.007129,0.007129
148,16523.2,0.3512,0.80644,0.286,0.86349,0.94954,0.91461,0.93809,0.86095,0.94193,0.90775,0.92299,0.81446,0.4286,1.32296,0.30158,0.86227,0.0070894,0.0070894,0.0070894
147,15677.3,0.34714,0.79308,0.28321,0.86218,0.94429,0.91423,0.93405,0.85581,0.94202,0.9049,0.92073,0.81256,0.42673,1.34615,0.3081,0.86138,0.0071092,0.0071092,0.0071092
149,16639.9,0.34604,0.79716,0.28303,0.86071,0.94951,0.9148,0.93793,0.86036,0.94211,0.90777,0.92358,0.81408,0.42821,1.32088,0.30101,0.8622,0.0070696,0.0070696,0.0070696
148,15795.1,0.35313,0.81806,0.28927,0.86156,0.94352,0.91469,0.93487,0.85482,0.94091,0.90681,0.92047,0.81262,0.42715,1.34563,0.30795,0.86165,0.0070894,0.0070894,0.0070894
150,16758.7,0.35105,0.80746,0.28684,0.85982,0.95101,0.9142,0.93771,0.86,0.94395,0.90751,0.92363,0.81419,0.4282,1.32107,0.30141,0.86225,0.0070498,0.0070498,0.0070498
149,15912,0.35066,0.8181,0.28787,0.86557,0.94364,0.91433,0.93473,0.85572,0.9403,0.90761,0.92052,0.81259,0.42761,1.34667,0.30799,0.86269,0.0070696,0.0070696,0.0070696
151,16874.8,0.3432,0.77454,0.27925,0.8588,0.95154,0.9143,0.9375,0.86071,0.94513,0.90831,0.9246,0.81465,0.428,1.32017,0.3015,0.86201,0.00703,0.00703,0.00703
150,16028.8,0.34907,0.81471,0.28974,0.86143,0.94505,0.91358,0.93458,0.85564,0.93953,0.90767,0.9205,0.81279,0.42732,1.34705,0.30771,0.86282,0.0070498,0.0070498,0.0070498
152,16991.6,0.3474,0.80095,0.28401,0.86222,0.95138,0.91457,0.93781,0.86116,0.94506,0.90829,0.92465,0.8146,0.42787,1.31926,0.30175,0.8618,0.0070102,0.0070102,0.0070102
151,16147,0.34499,0.80405,0.28601,0.86159,0.94583,0.91297,0.93475,0.85535,0.93875,0.90767,0.92053,0.81285,0.42742,1.34485,0.30703,0.86321,0.00703,0.00703,0.00703
153,17109.5,0.34363,0.77595,0.28393,0.85925,0.95188,0.91469,0.93799,0.86037,0.94558,0.90802,0.92503,0.81533,0.42789,1.32052,0.30187,0.86177,0.0069904,0.0069904,0.0069904
152,16264.8,0.34483,0.79639,0.285,0.86115,0.94608,0.91282,0.93432,0.85534,0.93883,0.90747,0.92073,0.81253,0.42726,1.34504,0.30699,0.86311,0.0070102,0.0070102,0.0070102
154,17227.3,0.34297,0.7852,0.28175,0.86018,0.9525,0.91465,0.93798,0.86116,0.94594,0.90803,0.92506,0.81522,0.42773,1.32074,0.30157,0.8617,0.0069706,0.0069706,0.0069706
153,16382.5,0.34209,0.78427,0.28225,0.85939,0.94777,0.91025,0.93432,0.85556,0.94054,0.90507,0.92051,0.81302,0.42756,1.34552,0.30736,0.86344,0.0069904,0.0069904,0.0069904
155,17345.1,0.34699,0.78597,0.28244,0.86086,0.95156,0.91377,0.93808,0.86101,0.94577,0.90841,0.9259,0.81502,0.42747,1.31863,0.30126,0.86158,0.0069508,0.0069508,0.0069508
154,16500,0.34611,0.80237,0.28299,0.86116,0.94762,0.91051,0.93441,0.85568,0.93992,0.90682,0.92088,0.81334,0.4276,1.34381,0.30743,0.86349,0.0069706,0.0069706,0.0069706
156,17462.1,0.3421,0.78937,0.27993,0.86198,0.95094,0.91393,0.93805,0.86164,0.94535,0.9085,0.92581,0.81513,0.42743,1.31766,0.30057,0.86165,0.006931,0.006931,0.006931
155,16618.7,0.34466,0.78032,0.27905,0.86168,0.94754,0.91146,0.93481,0.85573,0.93961,0.90727,0.92076,0.81292,0.42732,1.34286,0.30796,0.86324,0.0069508,0.0069508,0.0069508
157,17579.7,0.33839,0.77072,0.276,0.86007,0.95213,0.91537,0.93832,0.86076,0.94666,0.90827,0.92466,0.81454,0.42742,1.31762,0.3004,0.86147,0.0069112,0.0069112,0.0069112
156,16735,0.35203,0.83516,0.28306,0.86125,0.94775,0.9114,0.93484,0.85627,0.93985,0.90738,0.92065,0.81266,0.42725,1.34203,0.30735,0.86345,0.006931,0.006931,0.006931
158,17698.1,0.3451,0.80265,0.28331,0.86053,0.95118,0.91547,0.93824,0.86058,0.94605,0.9081,0.92464,0.81518,0.42795,1.31639,0.30028,0.86169,0.0068914,0.0068914,0.0068914
157,16852.1,0.34566,0.79469,0.28412,0.86088,0.94508,0.91526,0.93482,0.85597,0.94035,0.90597,0.92044,0.81255,0.42693,1.34298,0.30796,0.86345,0.0069112,0.0069112,0.0069112
159,17814.5,0.34542,0.80139,0.28283,0.85981,0.95117,0.91561,0.93838,0.86097,0.94579,0.90841,0.92472,0.81519,0.42737,1.31533,0.29953,0.86135,0.0068716,0.0068716,0.0068716
158,16969.3,0.34346,0.78878,0.28071,0.85907,0.94744,0.91101,0.93503,0.85566,0.94016,0.90657,0.9206,0.81257,0.42737,1.34339,0.30759,0.8637,0.0068914,0.0068914,0.0068914
160,17932.1,0.33833,0.77328,0.27589,0.85923,0.94999,0.91612,0.93845,0.86121,0.94658,0.90921,0.92597,0.8155,0.42819,1.31574,0.29908,0.86202,0.0068518,0.0068518,0.0068518
159,17087.6,0.34234,0.7852,0.27907,0.86027,0.94736,0.91236,0.93459,0.8557,0.94099,0.90645,0.92102,0.81261,0.42765,1.34209,0.30733,0.86414,0.0068716,0.0068716,0.0068716
161,18049.9,0.34201,0.7746,0.27734,0.86012,0.95085,0.91617,0.93856,0.86118,0.9465,0.90932,0.92623,0.81589,0.42822,1.31621,0.29879,0.862,0.006832,0.006832,0.006832
160,17204.6,0.33861,0.79219,0.27639,0.85911,0.94599,0.91476,0.93458,0.856,0.94032,0.9069,0.92091,0.81288,0.42765,1.34131,0.30701,0.86405,0.0068518,0.0068518,0.0068518
162,18167.1,0.34557,0.80269,0.28452,0.86262,0.95058,0.91639,0.93879,0.86101,0.9466,0.90966,0.92658,0.81629,0.42823,1.31511,0.29815,0.862,0.0068122,0.0068122,0.0068122
161,17322.1,0.34585,0.78573,0.28052,0.86045,0.94631,0.91454,0.93461,0.85527,0.93989,0.90789,0.92095,0.81283,0.42753,1.33934,0.30677,0.86418,0.006832,0.006832,0.006832
163,18284.5,0.34278,0.78522,0.28306,0.85943,0.95059,0.91642,0.93884,0.86087,0.94503,0.90912,0.92548,0.81626,0.42724,1.31448,0.29785,0.86151,0.0067924,0.0067924,0.0067924
162,17440.4,0.34378,0.79817,0.28029,0.86216,0.9467,0.91408,0.93379,0.85537,0.93968,0.90811,0.92083,0.81273,0.42754,1.33825,0.30675,0.86414,0.0068122,0.0068122,0.0068122
164,18402.4,0.34092,0.77768,0.27467,0.85865,0.95027,0.91712,0.93882,0.86115,0.94481,0.91017,0.92539,0.81662,0.42723,1.31412,0.29773,0.8615,0.0067726,0.0067726,0.0067726
163,17557.4,0.34031,0.78993,0.27691,0.85928,0.94675,0.91474,0.93488,0.85578,0.9394,0.90814,0.92089,0.81339,0.42725,1.33726,0.30628,0.86382,0.0067924,0.0067924,0.0067924
165,18520.3,0.34327,0.78643,0.28017,0.85982,0.9498,0.91725,0.93898,0.86112,0.94429,0.91061,0.92531,0.8159,0.42673,1.31329,0.29777,0.86126,0.0067528,0.0067528,0.0067528
164,17675.8,0.34537,0.79573,0.27822,0.85831,0.94737,0.91466,0.93413,0.85594,0.94014,0.90825,0.92091,0.81281,0.42738,1.33741,0.30683,0.86405,0.0067726,0.0067726,0.0067726
166,18638,0.3394,0.77794,0.27807,0.8606,0.94915,0.91741,0.9391,0.86123,0.94479,0.91071,0.92569,0.81644,0.42694,1.31453,0.29728,0.86159,0.006733,0.006733,0.006733
165,17791.9,0.33568,0.77241,0.27511,0.85826,0.94676,0.91461,0.935,0.85624,0.93924,0.90769,0.9212,0.81318,0.42735,1.33689,0.30674,0.86379,0.0067528,0.0067528,0.0067528
167,18754.5,0.33935,0.77724,0.27685,0.85729,0.94884,0.91765,0.93917,0.86112,0.94467,0.91061,0.92575,0.81666,0.42757,1.3143,0.29734,0.86202,0.0067132,0.0067132,0.0067132
166,17910.1,0.34309,0.79878,0.27642,0.85975,0.94722,0.9146,0.93489,0.85695,0.94,0.90823,0.92131,0.81292,0.42749,1.33767,0.3067,0.86391,0.006733,0.006733,0.006733
168,18871.8,0.34299,0.79743,0.27914,0.8606,0.94868,0.91798,0.93918,0.8615,0.94416,0.91053,0.92583,0.81683,0.4277,1.31258,0.29691,0.86214,0.0066934,0.0066934,0.0066934
167,18026.9,0.33714,0.76957,0.27509,0.85584,0.94596,0.91605,0.93499,0.8575,0.94054,0.90817,0.92091,0.8139,0.4269,1.3367,0.3063,0.86337,0.0067132,0.0067132,0.0067132
169,18988.8,0.3397,0.7902,0.27949,0.85832,0.94842,0.9181,0.93928,0.86126,0.94358,0.90996,0.92607,0.81679,0.42755,1.31166,0.29704,0.86214,0.0066736,0.0066736,0.0066736
168,18145.9,0.33627,0.76869,0.27438,0.85789,0.94556,0.91644,0.93504,0.85793,0.94029,0.90857,0.9214,0.81393,0.4264,1.33582,0.30642,0.86272,0.0066934,0.0066934,0.0066934
170,19107.4,0.33979,0.77978,0.28077,0.85963,0.94802,0.91826,0.93929,0.86109,0.943,0.90972,0.92587,0.81611,0.42738,1.31146,0.29624,0.86208,0.0066538,0.0066538,0.0066538
169,18263.5,0.3416,0.781,0.27743,0.85898,0.94627,0.91633,0.93497,0.85756,0.94134,0.90773,0.92094,0.81404,0.42605,1.33631,0.30568,0.86236,0.0066736,0.0066736,0.0066736
171,19224.8,0.34226,0.79468,0.28171,0.8594,0.94771,0.91793,0.93919,0.86074,0.94276,0.90959,0.92625,0.81615,0.4274,1.31145,0.29618,0.86195,0.006634,0.006634,0.006634
170,18380,0.33522,0.77829,0.27405,0.85979,0.94618,0.91612,0.93453,0.8576,0.9427,0.90585,0.9214,0.81405,0.42603,1.3359,0.30573,0.86219,0.0066538,0.0066538,0.0066538
172,19342.1,0.34294,0.76831,0.27718,0.86015,0.94783,0.91813,0.93917,0.86115,0.94312,0.90961,0.92653,0.81623,0.42726,1.31062,0.29638,0.86199,0.0066142,0.0066142,0.0066142
171,18497.8,0.33449,0.75596,0.27199,0.85874,0.94627,0.9161,0.93459,0.85774,0.94299,0.90565,0.92152,0.81409,0.42588,1.33425,0.30505,0.86201,0.006634,0.006634,0.006634
173,19459.6,0.33819,0.78264,0.27219,0.85819,0.94717,0.91807,0.93883,0.86084,0.9417,0.9103,0.92631,0.81564,0.42716,1.31106,0.29668,0.86209,0.0065944,0.0065944,0.0065944
172,18614.8,0.33793,0.79012,0.27689,0.85981,0.94682,0.91629,0.935,0.85789,0.94313,0.90572,0.92151,0.81454,0.42564,1.33546,0.30518,0.86179,0.0066142,0.0066142,0.0066142
174,19577,0.33915,0.76493,0.27827,0.85897,0.94584,0.91888,0.9391,0.86066,0.94212,0.91051,0.92641,0.81575,0.42727,1.31025,0.29661,0.86208,0.0065746,0.0065746,0.0065746
173,18732.9,0.33798,0.78138,0.27447,0.8573,0.94654,0.91599,0.9345,0.85866,0.94357,0.90559,0.92179,0.81466,0.4253,1.33511,0.3048,0.86148,0.0065944,0.0065944,0.0065944
175,19694.3,0.33985,0.76788,0.27757,0.86023,0.9456,0.91888,0.93904,0.86069,0.94186,0.91037,0.92637,0.81616,0.42735,1.30949,0.29577,0.86215,0.0065548,0.0065548,0.0065548
174,18850.4,0.33646,0.76977,0.27473,0.85989,0.94657,0.91596,0.93443,0.85775,0.94368,0.90563,0.92191,0.81517,0.42529,1.3339,0.30434,0.86143,0.0065746,0.0065746,0.0065746
176,19812.8,0.343,0.78947,0.27677,0.85697,0.94785,0.91818,0.9389,0.86099,0.94327,0.9101,0.92625,0.81621,0.42648,1.31128,0.29611,0.86148,0.006535,0.006535,0.006535
175,18966.5,0.33751,0.77092,0.27461,0.85857,0.94668,0.91581,0.93509,0.85816,0.94366,0.90559,0.92179,0.81571,0.42549,1.33329,0.30457,0.86167,0.0065548,0.0065548,0.0065548
177,19929.7,0.33624,0.77935,0.2766,0.85802,0.94732,0.91827,0.93891,0.86126,0.94356,0.91008,0.92597,0.81578,0.42601,1.31076,0.29652,0.86135,0.0065152,0.0065152,0.0065152
176,19084.6,0.33807,0.78215,0.27804,0.85921,0.94654,0.9155,0.93506,0.85836,0.94427,0.9051,0.92164,0.81538,0.42516,1.33402,0.30407,0.86154,0.006535,0.006535,0.006535
178,20046.3,0.34019,0.77065,0.27723,0.85992,0.94738,0.91877,0.9389,0.86128,0.94235,0.91099,0.92597,0.81576,0.42588,1.31009,0.29609,0.86128,0.0064954,0.0064954,0.0064954
177,19203.4,0.33583,0.76539,0.27289,0.85787,0.94661,0.91537,0.93518,0.85838,0.94467,0.90493,0.92169,0.81556,0.42466,1.33251,0.30427,0.86116,0.0065152,0.0065152,0.0065152
179,20164.7,0.33731,0.77862,0.27503,0.85717,0.94332,0.92112,0.93888,0.86138,0.9403,0.91267,0.92622,0.81549,0.42552,1.31012,0.29539,0.86104,0.0064756,0.0064756,0.0064756
178,19320.4,0.33395,0.76371,0.2708,0.85717,0.94647,0.91586,0.93526,0.8589,0.94451,0.90521,0.9218,0.81589,0.42423,1.33149,0.30414,0.86087,0.0064954,0.0064954,0.0064954
180,20282.2,0.3313,0.75317,0.26822,0.85421,0.94378,0.92102,0.9391,0.862,0.94013,0.91282,0.92621,0.81578,0.42531,1.30856,0.29506,0.86093,0.0064558,0.0064558,0.0064558
179,19437.6,0.33809,0.7749,0.27458,0.85841,0.94625,0.91579,0.9352,0.85922,0.94362,0.90473,0.92161,0.81624,0.42398,1.33107,0.30381,0.86087,0.0064756,0.0064756,0.0064756
181,20400,0.33903,0.76939,0.27534,0.85993,0.94395,0.92064,0.93907,0.86215,0.94049,0.91272,0.92627,0.81586,0.42519,1.30901,0.29494,0.86076,0.006436,0.006436,0.006436
180,19555.6,0.33419,0.7651,0.26999,0.85719,0.94869,0.91467,0.93543,0.85872,0.94463,0.90562,0.92183,0.81661,0.42359,1.3306,0.30376,0.86077,0.0064558,0.0064558,0.0064558
182,20518,0.33276,0.76451,0.26858,0.85771,0.94424,0.92228,0.93945,0.86282,0.94088,0.91297,0.92631,0.81637,0.42488,1.31009,0.29554,0.86082,0.0064162,0.0064162,0.0064162
181,19673.4,0.33412,0.75804,0.27081,0.85728,0.94826,0.91613,0.9355,0.8593,0.94385,0.90483,0.92148,0.81666,0.42342,1.32888,0.30362,0.86059,0.006436,0.006436,0.006436
183,20635.9,0.33417,0.76542,0.26979,0.85895,0.94462,0.92227,0.93948,0.86189,0.94048,0.9133,0.92639,0.81624,0.42468,1.30999,0.29528,0.86065,0.0063964,0.0063964,0.0063964
182,19789.9,0.33673,0.78514,0.27286,0.86025,0.94656,0.91692,0.93555,0.85879,0.94437,0.90507,0.92193,0.81687,0.42307,1.32966,0.30335,0.86043,0.0064162,0.0064162,0.0064162
184,20752.3,0.32945,0.76529,0.27352,0.85493,0.94537,0.92163,0.93932,0.861,0.94201,0.91366,0.92648,0.81624,0.42484,1.30857,0.2954,0.86068,0.0063766,0.0063766,0.0063766
183,19908.1,0.33568,0.77349,0.2724,0.85735,0.94718,0.91763,0.93578,0.86004,0.94504,0.90609,0.92217,0.81712,0.42316,1.32954,0.30307,0.8606,0.0063964,0.0063964,0.0063964
185,20869.5,0.3287,0.73565,0.2684,0.85745,0.94548,0.92171,0.93929,0.86138,0.94335,0.9129,0.92641,0.8166,0.42488,1.30871,0.29506,0.86062,0.0063568,0.0063568,0.0063568
184,20025.9,0.33534,0.7686,0.27082,0.85791,0.94835,0.9177,0.93584,0.85968,0.94413,0.90676,0.92231,0.81746,0.42284,1.32858,0.30277,0.8605,0.0063766,0.0063766,0.0063766
186,20987.5,0.33404,0.77173,0.26946,0.85586,0.94627,0.9213,0.93921,0.86161,0.9433,0.91292,0.92624,0.81664,0.42473,1.30839,0.29544,0.86055,0.006337,0.006337,0.006337
185,20143,0.33767,0.78234,0.27635,0.8603,0.94943,0.91701,0.93581,0.85992,0.94362,0.90653,0.92202,0.81741,0.42293,1.32869,0.30278,0.86063,0.0063568,0.0063568,0.0063568
187,21105.2,0.33188,0.76405,0.2655,0.85805,0.94629,0.92165,0.93941,0.86183,0.9422,0.91373,0.92629,0.81684,0.42458,1.30783,0.29533,0.86049,0.0063172,0.0063172,0.0063172
186,20260.1,0.33607,0.74918,0.26956,0.85805,0.95012,0.91575,0.93615,0.86041,0.94381,0.90672,0.92209,0.81753,0.42274,1.32811,0.30247,0.8606,0.006337,0.006337,0.006337
188,21222.5,0.33311,0.76017,0.26791,0.85584,0.94606,0.92173,0.93935,0.86182,0.94166,0.91379,0.92623,0.81604,0.4246,1.3078,0.29536,0.86065,0.0062974,0.0062974,0.0062974
187,20376.8,0.33199,0.78182,0.26677,0.85704,0.95074,0.91567,0.93633,0.86006,0.94424,0.90694,0.92219,0.81732,0.42291,1.32768,0.30222,0.861,0.0063172,0.0063172,0.0063172
189,21339.7,0.33619,0.76074,0.27353,0.85753,0.94618,0.92164,0.93931,0.86221,0.94144,0.91365,0.92624,0.81598,0.4244,1.30864,0.29553,0.86065,0.0062776,0.0062776,0.0062776
188,20494.6,0.33416,0.75316,0.27216,0.85709,0.95185,0.91534,0.9365,0.85999,0.9443,0.90697,0.92214,0.81721,0.42271,1.32574,0.30205,0.86093,0.0062974,0.0062974,0.0062974
190,21456.6,0.32814,0.75517,0.26614,0.8552,0.94765,0.92074,0.93872,0.8622,0.9442,0.91316,0.92692,0.81629,0.42427,1.30727,0.29504,0.86061,0.0062578,0.0062578,0.0062578
189,20612.8,0.33482,0.75933,0.26607,0.8585,0.95213,0.91589,0.93649,0.86036,0.94454,0.9071,0.92225,0.81727,0.4229,1.32579,0.30219,0.8611,0.0062776,0.0062776,0.0062776
191,21574.6,0.33105,0.75164,0.26764,0.85693,0.9477,0.92069,0.9388,0.86202,0.9443,0.91318,0.92687,0.81613,0.42428,1.30759,0.29513,0.86079,0.006238,0.006238,0.006238
190,20729.1,0.33161,0.7808,0.26616,0.85515,0.95201,0.91589,0.93706,0.86027,0.94465,0.90723,0.92234,0.81771,0.42251,1.32513,0.30083,0.86099,0.0062578,0.0062578,0.0062578
192,21691.8,0.32811,0.75304,0.26476,0.85615,0.9461,0.92236,0.93873,0.86162,0.94187,0.91342,0.92674,0.81615,0.42395,1.30626,0.29551,0.86059,0.0062182,0.0062182,0.0062182
191,20847.7,0.33336,0.76742,0.26652,0.85815,0.95136,0.91614,0.93709,0.86039,0.94443,0.90709,0.92225,0.81773,0.42238,1.32353,0.30042,0.86063,0.006238,0.006238,0.006238
193,21810.2,0.33098,0.74575,0.27065,0.85864,0.94603,0.92259,0.93885,0.86168,0.94111,0.91479,0.92674,0.81604,0.4238,1.30494,0.29539,0.86061,0.0061984,0.0061984,0.0061984
192,20964.5,0.33141,0.75961,0.26684,0.85961,0.95069,0.91588,0.93706,0.86018,0.94371,0.90707,0.92228,0.81785,0.42226,1.32402,0.30067,0.86067,0.0062182,0.0062182,0.0062182
194,21927.2,0.33017,0.7606,0.26993,0.8549,0.94573,0.9225,0.9391,0.86158,0.93922,0.91546,0.92694,0.81623,0.42373,1.30447,0.29565,0.86079,0.0061786,0.0061786,0.0061786
193,21083.5,0.32977,0.76364,0.26368,0.85418,0.95037,0.91587,0.93629,0.86018,0.94381,0.90708,0.92222,0.81785,0.42208,1.32414,0.30053,0.86055,0.0061984,0.0061984,0.0061984
195,22044.6,0.32538,0.73668,0.265,0.85594,0.94585,0.92244,0.93895,0.86178,0.9393,0.91551,0.92695,0.81656,0.42372,1.30473,0.29547,0.86073,0.0061588,0.0061588,0.0061588
194,21200.8,0.32535,0.73851,0.26178,0.85297,0.95027,0.916,0.93633,0.8608,0.94343,0.90671,0.92232,0.81842,0.42202,1.326,0.30047,0.86061,0.0061786,0.0061786,0.0061786
196,22162.3,0.32958,0.75203,0.26472,0.85799,0.94589,0.92284,0.93902,0.86163,0.93939,0.9156,0.92713,0.81681,0.42342,1.30377,0.29544,0.86069,0.006139,0.006139,0.006139
195,21318.3,0.33027,0.75874,0.2674,0.85832,0.94898,0.91607,0.9372,0.8604,0.94227,0.9068,0.92218,0.8181,0.42196,1.32642,0.29997,0.86071,0.0061588,0.0061588,0.0061588
197,22280.1,0.33512,0.76844,0.27239,0.85837,0.94588,0.92273,0.939,0.86201,0.93942,0.91553,0.92708,0.81716,0.42306,1.30218,0.29485,0.86045,0.0061192,0.0061192,0.0061192
196,21436.4,0.32852,0.75082,0.26317,0.85687,0.94868,0.91624,0.93648,0.8606,0.94275,0.90707,0.92213,0.8184,0.42164,1.32305,0.29967,0.86054,0.006139,0.006139,0.006139
198,22398.2,0.33071,0.75172,0.26895,0.85571,0.94523,0.92264,0.93907,0.86162,0.93881,0.91552,0.92713,0.81705,0.42289,1.30375,0.29472,0.86037,0.0060994,0.0060994,0.0060994
197,21553.2,0.32661,0.74884,0.26404,0.85751,0.94839,0.9165,0.93627,0.85999,0.94284,0.90698,0.92219,0.81856,0.42179,1.32451,0.29942,0.86066,0.0061192,0.0061192,0.0061192
199,22515.6,0.32949,0.75119,0.26589,0.85621,0.94594,0.9225,0.93906,0.86161,0.93963,0.91566,0.92716,0.81752,0.42267,1.30284,0.29448,0.86039,0.0060796,0.0060796,0.0060796
198,21671.5,0.32686,0.76077,0.26513,0.85511,0.94864,0.91634,0.93671,0.86068,0.94245,0.90688,0.92285,0.81875,0.42174,1.32472,0.2987,0.8607,0.0060994,0.0060994,0.0060994
200,22633.4,0.32445,0.75431,0.26291,0.85684,0.94588,0.92251,0.93912,0.86146,0.93976,0.91582,0.92723,0.81767,0.42229,1.30214,0.29476,0.86029,0.0060598,0.0060598,0.0060598
