epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,10028.3,0.64354,1.0534,0.52166,0.97155,0.91786,0.88982,0.92225,0.81943,0.92965,0.87421,0.91377,0.76786,0.51705,2.15234,0.36082,0.92524,0.0092476,0.0092476,0.0092476
78,10151.7,0.64641,1.06311,0.53167,0.97268,0.93957,0.87158,0.92295,0.82091,0.9377,0.86967,0.91409,0.77011,0.5149,2.07097,0.35802,0.92581,0.0092377,0.0092377,0.0092377
79,10276.8,0.64697,1.05542,0.52772,0.97204,0.9389,0.87348,0.92446,0.82167,0.94012,0.86969,0.9142,0.76913,0.51307,2.04652,0.35791,0.92529,0.0092278,0.0092278,0.0092278
80,10401.3,0.64072,1.04942,0.52269,0.96892,0.92211,0.89091,0.92419,0.82136,0.9339,0.87624,0.91499,0.77115,0.51444,2.02193,0.35612,0.92715,0.0092179,0.0092179,0.0092179
81,10527.7,0.64112,1.04877,0.51627,0.96797,0.92848,0.88526,0.92412,0.8211,0.93365,0.87602,0.91492,0.7708,0.51387,1.97785,0.3562,0.92775,0.009208,0.009208,0.009208
82,10654.9,0.64347,1.04244,0.52172,0.97205,0.92105,0.89074,0.92408,0.82098,0.92073,0.88375,0.91675,0.77169,0.51225,1.99947,0.35599,0.92603,0.0091981,0.0091981,0.0091981
83,10782.1,0.64697,1.06145,0.5275,0.97464,0.9259,0.88603,0.92477,0.82221,0.92365,0.88116,0.91666,0.77253,0.51176,2.03727,0.35806,0.92751,0.0091882,0.0091882,0.0091882
84,10915.9,0.64158,1.04258,0.5204,0.97025,0.92535,0.88822,0.92466,0.82362,0.93315,0.87591,0.91742,0.77283,0.51029,2.04999,0.35583,0.92747,0.0091783,0.0091783,0.0091783
85,11047.3,0.63683,1.04562,0.51506,0.9681,0.93664,0.87917,0.92477,0.82395,0.93463,0.87789,0.91732,0.77183,0.51017,2.02339,0.35156,0.92776,0.0091684,0.0091684,0.0091684
86,11172.2,0.641,1.04646,0.51863,0.97068,0.93618,0.88294,0.92538,0.82472,0.93538,0.88243,0.91835,0.77264,0.51053,2.03012,0.34984,0.92784,0.0091585,0.0091585,0.0091585
87,11297.6,0.63764,1.04681,0.51545,0.96911,0.93768,0.88355,0.92546,0.82512,0.93615,0.88328,0.91801,0.77346,0.50804,2.04808,0.34827,0.92531,0.0091486,0.0091486,0.0091486
88,11422.3,0.63301,1.02687,0.51071,0.96445,0.94143,0.88259,0.92583,0.82608,0.93955,0.88134,0.91743,0.77426,0.50618,2.09677,0.34771,0.92444,0.0091387,0.0091387,0.0091387
89,11546.6,0.63356,1.02371,0.51168,0.96542,0.9401,0.88142,0.92544,0.82626,0.93958,0.88112,0.91833,0.7751,0.50427,2.06883,0.34719,0.92415,0.0091288,0.0091288,0.0091288
90,11670.7,0.6244,1.00938,0.50464,0.96267,0.93655,0.88378,0.92519,0.82584,0.93603,0.88074,0.91811,0.7745,0.50368,2.09978,0.3472,0.9237,0.0091189,0.0091189,0.0091189
91,11793.3,0.63407,1.03481,0.51282,0.96582,0.93666,0.88363,0.92468,0.82628,0.9356,0.88207,0.91839,0.77493,0.50356,2.09846,0.34532,0.92444,0.009109,0.009109,0.009109
92,11954.3,0.63225,1.02033,0.51451,0.96735,0.93591,0.88359,0.92558,0.82696,0.93295,0.88449,0.9188,0.77453,0.50118,2.09234,0.34571,0.92223,0.0090991,0.0090991,0.0090991
93,12097,0.63273,1.02896,0.51044,0.96529,0.93332,0.88447,0.92519,0.82759,0.92915,0.88707,0.91845,0.77489,0.50107,2.09645,0.34575,0.92277,0.0090892,0.0090892,0.0090892
94,12244.8,0.62984,1.02506,0.50876,0.96407,0.92644,0.88889,0.92548,0.82748,0.92658,0.88899,0.91843,0.77505,0.50069,2.07245,0.34543,0.92206,0.0090793,0.0090793,0.0090793
95,12381.8,0.62981,1.02329,0.50585,0.96514,0.92664,0.88937,0.92543,0.82758,0.92675,0.88964,0.91845,0.77509,0.50067,2.07698,0.34606,0.92189,0.0090694,0.0090694,0.0090694
96,12512,0.63103,1.0343,0.50995,0.96337,0.92789,0.88803,0.92526,0.82852,0.93001,0.88898,0.91821,0.77599,0.49973,2.07718,0.34517,0.92104,0.0090595,0.0090595,0.0090595
97,12661.1,0.63554,1.03472,0.51508,0.96463,0.93587,0.88099,0.9253,0.82812,0.92854,0.89077,0.91843,0.77591,0.49913,2.07794,0.34469,0.92024,0.0090496,0.0090496,0.0090496
98,12793.3,0.63067,1.02017,0.51269,0.96437,0.93789,0.88009,0.92508,0.82874,0.92787,0.89183,0.91852,0.77672,0.49797,2.08086,0.34271,0.92025,0.0090397,0.0090397,0.0090397
99,12919.5,0.62992,1.01823,0.50761,0.96429,0.93231,0.88642,0.92591,0.82911,0.92776,0.89241,0.91871,0.77699,0.4976,2.06474,0.34178,0.92036,0.0090298,0.0090298,0.0090298
100,13064,0.63172,1.03901,0.51105,0.96521,0.94016,0.88025,0.92597,0.82925,0.92619,0.89356,0.91944,0.77725,0.49718,2.05484,0.34138,0.92034,0.0090199,0.0090199,0.0090199
101,13197.7,0.62574,1.01693,0.50292,0.96134,0.94272,0.8774,0.92675,0.82901,0.93372,0.88543,0.91975,0.77727,0.49688,2.05236,0.34104,0.92,0.00901,0.00901,0.00901
102,13341.1,0.62429,1.01833,0.50294,0.96039,0.94284,0.87732,0.92639,0.82946,0.93881,0.88417,0.92031,0.77792,0.49665,2.07237,0.34091,0.91985,0.0090001,0.0090001,0.0090001
103,13484.1,0.62368,1.00503,0.49637,0.95812,0.94237,0.87818,0.92673,0.82923,0.92238,0.89759,0.92111,0.77887,0.49639,2.06886,0.34024,0.91991,0.0089902,0.0089902,0.0089902
104,13631.3,0.62773,1.01983,0.50908,0.96345,0.94161,0.88006,0.92644,0.82982,0.93345,0.88819,0.92131,0.77872,0.49585,2.07453,0.3405,0.91943,0.0089803,0.0089803,0.0089803
105,13827.8,0.62437,1.01867,0.50215,0.96214,0.93953,0.8823,0.92653,0.8314,0.93432,0.88943,0.92173,0.77891,0.49533,2.08292,0.33944,0.91902,0.0089704,0.0089704,0.0089704
106,13977.4,0.6285,1.01767,0.50337,0.96155,0.93741,0.88457,0.92672,0.83206,0.93439,0.88885,0.92124,0.77981,0.49432,2.0821,0.33974,0.91789,0.0089605,0.0089605,0.0089605
107,14132.2,0.62216,1.00486,0.49353,0.95958,0.93908,0.88214,0.92681,0.83204,0.92757,0.89352,0.92131,0.78035,0.49369,2.09672,0.33883,0.91737,0.0089506,0.0089506,0.0089506
108,14288.9,0.62556,1.02182,0.50436,0.96046,0.93374,0.88552,0.92665,0.83248,0.93171,0.89204,0.92097,0.78012,0.49353,2.0962,0.33871,0.9172,0.0089407,0.0089407,0.0089407
109,14429.4,0.61697,0.99742,0.49398,0.95791,0.93488,0.88583,0.92673,0.83186,0.93283,0.89183,0.92063,0.78031,0.4935,2.08781,0.33879,0.9171,0.0089308,0.0089308,0.0089308
110,14571,0.62554,1.02148,0.50095,0.95928,0.93613,0.88511,0.92663,0.83207,0.93442,0.88989,0.92074,0.77962,0.49347,2.10403,0.33857,0.91692,0.0089209,0.0089209,0.0089209
111,14729.6,0.62232,1.0088,0.49694,0.95718,0.93608,0.88566,0.92659,0.83182,0.93333,0.8901,0.92074,0.78011,0.49332,2.08595,0.33842,0.91674,0.008911,0.008911,0.008911
112,14865.8,0.62209,1.00563,0.49567,0.9586,0.93065,0.88988,0.92658,0.83196,0.93327,0.89075,0.92099,0.7796,0.49365,2.10874,0.3384,0.91725,0.0089011,0.0089011,0.0089011
113,14992.4,0.62233,1.00916,0.49769,0.95753,0.93298,0.88832,0.92656,0.83206,0.9359,0.88833,0.9208,0.77944,0.4935,2.10669,0.33806,0.91737,0.0088912,0.0088912,0.0088912
114,15123.8,0.62336,1.01349,0.49563,0.95976,0.93289,0.88887,0.92687,0.83204,0.93641,0.88701,0.92037,0.77977,0.49332,2.09914,0.33762,0.91745,0.0088813,0.0088813,0.0088813
115,15250.2,0.61978,1.00582,0.49568,0.95956,0.93485,0.88858,0.92703,0.83247,0.93497,0.89009,0.92198,0.78028,0.49308,2.09882,0.33717,0.9175,0.0088714,0.0088714,0.0088714
116,15383.4,0.618,1.00363,0.4956,0.95871,0.93572,0.88973,0.9272,0.83291,0.93539,0.89024,0.92158,0.78033,0.49286,2.10393,0.3368,0.91751,0.0088615,0.0088615,0.0088615
117,15513.1,0.61586,1.00113,0.49279,0.95476,0.93564,0.89058,0.92737,0.83361,0.93542,0.8915,0.92218,0.7805,0.49262,2.10053,0.33632,0.91735,0.0088516,0.0088516,0.0088516
118,15637.7,0.61586,0.99535,0.4911,0.95566,0.93305,0.89268,0.92779,0.83408,0.93573,0.89146,0.92198,0.78092,0.49244,2.10966,0.33585,0.91728,0.0088417,0.0088417,0.0088417
