epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
253,13406.4,0.8127,1.4892,0.749,1.03846,0.91133,0.8469,0.89875,0.76873,0.90489,0.84139,0.88172,0.72091,0.62504,2.25783,0.47621,0.93155,0.0075052,0.0075052,0.0075052
254,13472.4,0.82032,1.49,0.76001,1.04504,0.90962,0.84829,0.89882,0.76912,0.90324,0.84278,0.88177,0.72067,0.62506,2.25067,0.47622,0.9316,0.0074953,0.0074953,0.0074953
255,13537.5,0.82842,1.52423,0.77356,1.04551,0.91204,0.84782,0.8987,0.7689,0.90712,0.84156,0.88236,0.721,0.62537,2.25359,0.4759,0.9318,0.0074854,0.0074854,0.0074854
256,13605.9,0.83033,1.52829,0.77299,1.04618,0.91379,0.84651,0.89892,0.76907,0.90826,0.84102,0.88238,0.72109,0.6252,2.25469,0.47575,0.93162,0.0074755,0.0074755,0.0074755
257,13674,0.80985,1.47918,0.75478,1.03536,0.91344,0.84632,0.89898,0.76912,0.90867,0.84055,0.8822,0.7213,0.62533,2.26367,0.47567,0.93161,0.0074656,0.0074656,0.0074656
258,13740,0.82646,1.51676,0.76899,1.04523,0.91359,0.84656,0.89924,0.76872,0.90839,0.8407,0.8819,0.72084,0.62532,2.26478,0.47553,0.93156,0.0074557,0.0074557,0.0074557
259,13805.5,0.81646,1.50478,0.74923,1.03894,0.91319,0.84672,0.89937,0.76884,0.90798,0.84108,0.882,0.7214,0.62481,2.26615,0.47555,0.93113,0.0074458,0.0074458,0.0074458
260,13871.2,0.81699,1.49448,0.76255,1.0399,0.913,0.84723,0.8996,0.76909,0.90762,0.84179,0.88197,0.72111,0.62448,2.26274,0.47479,0.93099,0.0074359,0.0074359,0.0074359
261,13937.6,0.80853,1.48192,0.75606,1.03824,0.91238,0.84754,0.89954,0.76915,0.90749,0.8415,0.88245,0.72118,0.62451,2.25743,0.47494,0.93088,0.007426,0.007426,0.007426
262,13991.7,0.82648,1.49991,0.76857,1.04725,0.91259,0.8476,0.89957,0.76941,0.90744,0.84178,0.88206,0.72107,0.6245,2.26364,0.4748,0.9308,0.0074161,0.0074161,0.0074161
263,14026.7,0.81419,1.48718,0.74612,1.03942,0.91437,0.84662,0.8997,0.76937,0.90849,0.84111,0.88228,0.72154,0.62444,2.26098,0.47478,0.9308,0.0074062,0.0074062,0.0074062
264,14061.8,0.82641,1.51911,0.77091,1.04567,0.91271,0.84716,0.89951,0.76939,0.90736,0.84179,0.88236,0.72178,0.6247,2.25659,0.47485,0.9309,0.0073963,0.0073963,0.0073963
265,14096.7,0.81752,1.50075,0.76191,1.03953,0.91183,0.84669,0.89948,0.77016,0.90693,0.84146,0.88228,0.72171,0.62485,2.2547,0.47491,0.93102,0.0073864,0.0073864,0.0073864
266,14131.6,0.81601,1.48352,0.76032,1.0429,0.91123,0.84881,0.89972,0.77004,0.90714,0.84191,0.88235,0.72163,0.62431,2.25504,0.47467,0.93079,0.0073765,0.0073765,0.0073765
267,14166.9,0.82777,1.50526,0.77245,1.04668,0.91063,0.84864,0.89965,0.77017,0.9069,0.84186,0.88226,0.72175,0.62428,2.25271,0.47469,0.93079,0.0073666,0.0073666,0.0073666
268,14236,0.81445,1.49138,0.75569,1.03617,0.91073,0.84895,0.89971,0.76938,0.90601,0.84253,0.88221,0.72115,0.624,2.25266,0.47433,0.93056,0.0073567,0.0073567,0.0073567
269,14302.7,0.81735,1.48059,0.75112,1.03894,0.91098,0.84919,0.89968,0.76997,0.906,0.84346,0.88248,0.72181,0.62426,2.24934,0.4746,0.93084,0.0073468,0.0073468,0.0073468
270,14367.9,0.81803,1.5037,0.76825,1.0454,0.91044,0.84841,0.89963,0.76991,0.90573,0.84303,0.88247,0.72194,0.62406,2.2471,0.47436,0.93079,0.0073369,0.0073369,0.0073369
271,14433.3,0.82059,1.4923,0.75424,1.04164,0.91022,0.84856,0.89968,0.76983,0.90566,0.84299,0.88251,0.72216,0.62401,2.25192,0.47408,0.93071,0.007327,0.007327,0.007327
272,14498.5,0.81557,1.47711,0.75919,1.04071,0.90985,0.84847,0.89963,0.77024,0.90556,0.84284,0.88265,0.72235,0.62378,2.25391,0.47383,0.93065,0.0073171,0.0073171,0.0073171
273,14563.4,0.80851,1.46639,0.75499,1.03795,0.91053,0.84774,0.89966,0.77045,0.90535,0.84239,0.88249,0.72238,0.62385,2.25514,0.47341,0.93067,0.0073072,0.0073072,0.0073072
274,14629.2,0.81141,1.48528,0.75254,1.038,0.91052,0.84747,0.89974,0.77026,0.90616,0.84131,0.88277,0.72213,0.62376,2.25479,0.47316,0.93065,0.0072973,0.0072973,0.0072973
275,14698,0.81521,1.48371,0.74534,1.03873,0.9102,0.84769,0.89985,0.77066,0.90633,0.84105,0.88262,0.72216,0.62363,2.25606,0.47303,0.93066,0.0072874,0.0072874,0.0072874
276,14766.5,0.82064,1.48586,0.7531,1.04302,0.90985,0.84709,0.89988,0.77093,0.907,0.84055,0.88295,0.72221,0.62382,2.2543,0.47333,0.93082,0.0072775,0.0072775,0.0072775
277,14831.8,0.81089,1.47889,0.75663,1.03887,0.91075,0.84661,0.89984,0.77083,0.90748,0.84034,0.88271,0.72237,0.62385,2.25161,0.47284,0.93065,0.0072676,0.0072676,0.0072676
278,14896.7,0.81602,1.51048,0.76567,1.0391,0.91001,0.84677,0.89989,0.77031,0.90645,0.84082,0.88284,0.72237,0.6238,2.25023,0.4727,0.93081,0.0072577,0.0072577,0.0072577
279,14961.8,0.81487,1.48618,0.74121,1.03895,0.91057,0.84677,0.89989,0.7707,0.90615,0.84151,0.88288,0.72257,0.62369,2.25155,0.47257,0.93077,0.0072478,0.0072478,0.0072478
280,15027.5,0.81337,1.4874,0.75332,1.03632,0.91081,0.84687,0.90016,0.7705,0.90657,0.84155,0.88292,0.72205,0.62389,2.24885,0.4723,0.93086,0.0072379,0.0072379,0.0072379
281,15092.7,0.80959,1.46457,0.74348,1.03753,0.91146,0.84694,0.90025,0.771,0.90738,0.84159,0.88343,0.72214,0.62377,2.2481,0.47198,0.93085,0.007228,0.007228,0.007228
282,15159.3,0.8147,1.49086,0.75391,1.03875,0.91072,0.84676,0.90017,0.77055,0.90749,0.84095,0.88346,0.7218,0.62375,2.25018,0.4718,0.93079,0.0072181,0.0072181,0.0072181
283,15228,0.81269,1.4738,0.74895,1.03732,0.91078,0.84657,0.89998,0.77108,0.90824,0.83961,0.88337,0.72228,0.62384,2.25008,0.47162,0.93084,0.0072082,0.0072082,0.0072082
284,15295.5,0.81133,1.50742,0.75808,1.04347,0.91086,0.84644,0.90001,0.77109,0.90745,0.84066,0.8834,0.72221,0.62392,2.2376,0.47139,0.93082,0.0071983,0.0071983,0.0071983
285,15359.2,0.81413,1.49772,0.75243,1.0419,0.91152,0.84536,0.90017,0.77086,0.90857,0.8382,0.88284,0.72215,0.62359,2.24726,0.47132,0.93078,0.0071884,0.0071884,0.0071884
286,15423.5,0.82293,1.51408,0.76304,1.04421,0.91198,0.84473,0.90032,0.77081,0.90816,0.83909,0.88299,0.72207,0.62349,2.24755,0.47134,0.93073,0.0071785,0.0071785,0.0071785
287,15487.7,0.82399,1.48346,0.76007,1.04381,0.90955,0.84683,0.90039,0.7709,0.90755,0.83913,0.88326,0.72253,0.62353,2.23819,0.47154,0.93083,0.0071686,0.0071686,0.0071686
288,15546.1,0.80834,1.47322,0.74641,1.03498,0.90793,0.84682,0.9004,0.77134,0.90395,0.84064,0.88298,0.72231,0.62334,2.2359,0.47112,0.93075,0.0071587,0.0071587,0.0071587
289,15611.5,0.81162,1.48445,0.75161,1.03823,0.90957,0.84592,0.90051,0.7717,0.90582,0.84046,0.88345,0.7228,0.62359,2.23447,0.47111,0.93116,0.0071488,0.0071488,0.0071488
290,15677.8,0.81426,1.4753,0.74045,1.03669,0.90893,0.84551,0.90073,0.77121,0.9075,0.83944,0.88327,0.72251,0.62298,2.23467,0.47081,0.93069,0.0071389,0.0071389,0.0071389
291,15743.2,0.80143,1.45022,0.73336,1.03282,0.90756,0.8461,0.90068,0.77152,0.9075,0.83935,0.88404,0.72292,0.623,2.23405,0.47062,0.93078,0.007129,0.007129,0.007129
292,15807.8,0.80928,1.48988,0.74894,1.03881,0.90715,0.84688,0.90095,0.77152,0.90808,0.83776,0.88362,0.72257,0.62296,2.2331,0.47062,0.93072,0.0071191,0.0071191,0.0071191
293,15873.3,0.81513,1.49594,0.75666,1.04184,0.90697,0.84734,0.90098,0.77199,0.90909,0.83748,0.88362,0.72275,0.62295,2.24652,0.47032,0.93072,0.0071092,0.0071092,0.0071092
294,15938.8,0.81399,1.4897,0.75347,1.03918,0.90818,0.84659,0.90102,0.77203,0.90964,0.83798,0.88421,0.72273,0.62248,2.23211,0.46991,0.93035,0.0070993,0.0070993,0.0070993
295,16007.7,0.81424,1.49724,0.75645,1.04075,0.90692,0.84741,0.90124,0.77222,0.90391,0.84258,0.88426,0.72261,0.62267,2.22616,0.46978,0.93045,0.0070894,0.0070894,0.0070894
296,16072.9,0.80666,1.47027,0.73807,1.03642,0.90853,0.84678,0.90109,0.77288,0.909,0.83754,0.88407,0.72266,0.62252,2.22776,0.46957,0.93022,0.0070795,0.0070795,0.0070795
297,16137.7,0.81241,1.48448,0.74613,1.03657,0.90931,0.84621,0.9012,0.77235,0.90939,0.83711,0.88419,0.72237,0.62252,2.23096,0.4694,0.93028,0.0070696,0.0070696,0.0070696
298,16203.3,0.80631,1.44726,0.73742,1.03714,0.90976,0.84595,0.90126,0.77281,0.90968,0.83713,0.88387,0.72259,0.62239,2.22771,0.46929,0.93029,0.0070597,0.0070597,0.0070597
299,16266.4,0.82138,1.5003,0.75898,1.04592,0.90828,0.84674,0.90102,0.77252,0.91058,0.83477,0.88374,0.72266,0.6223,2.23295,0.46964,0.93014,0.0070498,0.0070498,0.0070498
300,16332.4,0.81457,1.47957,0.7535,1.04039,0.91004,0.84551,0.90114,0.77308,0.91128,0.83366,0.88394,0.72273,0.62258,2.23109,0.47001,0.93025,0.0070399,0.0070399,0.0070399
301,16398.3,0.81055,1.48036,0.74674,1.03861,0.90984,0.84553,0.90096,0.77302,0.91151,0.83471,0.88459,0.72283,0.62221,2.22928,0.46956,0.92991,0.00703,0.00703,0.00703
302,16467.4,0.80671,1.50098,0.74072,1.03527,0.90875,0.84617,0.90104,0.77338,0.91223,0.83429,0.88437,0.72284,0.62225,2.21283,0.46968,0.92988,0.0070201,0.0070201,0.0070201
303,16536.2,0.81491,1.4655,0.74158,1.03799,0.9092,0.8459,0.90116,0.77291,0.91093,0.83506,0.88417,0.72249,0.6222,2.21866,0.47015,0.92985,0.0070102,0.0070102,0.0070102
304,16602.6,0.80401,1.45127,0.73279,1.03379,0.90912,0.84591,0.90115,0.77298,0.91547,0.83283,0.88455,0.72207,0.62216,2.21616,0.47038,0.92973,0.0070003,0.0070003,0.0070003
305,16668.9,0.8063,1.47507,0.73959,1.03515,0.90969,0.84557,0.90114,0.7733,0.91409,0.8331,0.88451,0.72226,0.62177,2.21833,0.46993,0.92945,0.0069904,0.0069904,0.0069904
306,16733.9,0.80161,1.47206,0.74609,1.03636,0.90917,0.846,0.90111,0.7733,0.91337,0.83426,0.88457,0.72269,0.62163,2.21443,0.47025,0.92935,0.0069805,0.0069805,0.0069805
307,16798.8,0.80601,1.48325,0.7407,1.03666,0.90985,0.84554,0.9011,0.77342,0.91127,0.8371,0.88459,0.72248,0.62159,2.20671,0.46991,0.92944,0.0069706,0.0069706,0.0069706
308,16863.5,0.81844,1.49533,0.75172,1.03989,0.91159,0.84543,0.9013,0.77312,0.90857,0.84024,0.88462,0.72277,0.62133,2.20981,0.46956,0.92919,0.0069607,0.0069607,0.0069607
309,16928.5,0.80426,1.47191,0.74725,1.03351,0.91017,0.84702,0.90151,0.77339,0.91173,0.83717,0.8843,0.72285,0.62162,2.21255,0.46973,0.92918,0.0069508,0.0069508,0.0069508
310,16996.7,0.81641,1.49528,0.76015,1.03956,0.91035,0.84635,0.90143,0.7739,0.91175,0.83594,0.88447,0.7227,0.62153,2.21458,0.47015,0.92909,0.0069409,0.0069409,0.0069409
311,17036.7,0.79552,1.46265,0.72146,1.02669,0.91143,0.84565,0.90159,0.77368,0.91287,0.83647,0.88498,0.72272,0.62116,2.22138,0.47056,0.92905,0.006931,0.006931,0.006931
312,17071.6,0.81538,1.47566,0.74528,1.03775,0.91133,0.84445,0.9015,0.77359,0.9126,0.83443,0.8845,0.72267,0.62093,2.21101,0.46975,0.92888,0.0069211,0.0069211,0.0069211
313,17106.4,0.81658,1.48152,0.75202,1.03846,0.91153,0.84502,0.90157,0.77345,0.91503,0.83411,0.88458,0.72266,0.62067,2.20907,0.46996,0.92875,0.0069112,0.0069112,0.0069112
314,17141.4,0.81655,1.50226,0.75143,1.04193,0.91091,0.84362,0.90154,0.77319,0.91568,0.83359,0.88462,0.72231,0.62071,2.20897,0.47023,0.92867,0.0069013,0.0069013,0.0069013
315,17176.3,0.81023,1.48852,0.75135,1.0363,0.91046,0.84328,0.90148,0.77348,0.91369,0.83469,0.88499,0.72268,0.62061,2.2126,0.46996,0.92862,0.0068914,0.0068914,0.0068914
316,17211.1,0.81318,1.49841,0.75169,1.03947,0.90947,0.84403,0.90157,0.77354,0.9181,0.83253,0.88538,0.72266,0.62023,2.21396,0.47009,0.92843,0.0068815,0.0068815,0.0068815
317,17246,0.80544,1.46606,0.74163,1.03641,0.91531,0.8407,0.9015,0.77354,0.91819,0.83264,0.88494,0.72254,0.62058,2.21392,0.4706,0.92855,0.0068716,0.0068716,0.0068716
318,17281.7,0.80344,1.4744,0.73795,1.03367,0.90953,0.84382,0.90142,0.77372,0.91582,0.83489,0.88497,0.72212,0.62023,2.21719,0.46991,0.92836,0.0068617,0.0068617,0.0068617
319,17321.2,0.80583,1.47051,0.74451,1.03402,0.90947,0.84447,0.90157,0.77383,0.9162,0.83315,0.88431,0.72254,0.61997,2.22039,0.47028,0.92834,0.0068518,0.0068518,0.0068518
320,17361.2,0.80841,1.48563,0.75603,1.03615,0.90808,0.84481,0.90157,0.77399,0.91766,0.83136,0.8846,0.72245,0.62022,2.21731,0.4705,0.92841,0.0068419,0.0068419,0.0068419
321,17401.7,0.79931,1.45339,0.73631,1.03384,0.90873,0.84503,0.90147,0.77405,0.91835,0.83103,0.88462,0.72247,0.62025,2.22374,0.47029,0.92838,0.006832,0.006832,0.006832
322,17437.9,0.79821,1.46597,0.73502,1.02939,0.9085,0.84577,0.90166,0.77423,0.91822,0.83042,0.88502,0.7228,0.62015,2.22488,0.47033,0.9283,0.0068221,0.0068221,0.0068221
323,17474.4,0.81089,1.45766,0.73794,1.03481,0.91557,0.84065,0.9019,0.77446,0.91955,0.83031,0.88488,0.72269,0.62005,2.21768,0.47042,0.92822,0.0068122,0.0068122,0.0068122
324,17510.8,0.81664,1.49188,0.75504,1.04173,0.92058,0.83659,0.90176,0.77437,0.91694,0.83324,0.88481,0.72274,0.62021,2.22071,0.47049,0.92823,0.0068023,0.0068023,0.0068023
325,17547,0.79765,1.46497,0.73418,1.03417,0.90856,0.84666,0.90189,0.77417,0.91365,0.83433,0.88481,0.72228,0.62035,2.2268,0.47077,0.92819,0.0067924,0.0067924,0.0067924
326,17583.3,0.80158,1.45143,0.72549,1.03023,0.90615,0.8475,0.90169,0.77484,0.91237,0.83383,0.88467,0.72264,0.62021,2.22418,0.47092,0.92814,0.0067825,0.0067825,0.0067825
327,17618.6,0.80606,1.49152,0.73858,1.03696,0.90661,0.84765,0.90175,0.77408,0.91122,0.83729,0.88483,0.72312,0.62023,2.2154,0.47064,0.92805,0.0067726,0.0067726,0.0067726
328,17653.4,0.80577,1.47649,0.73879,1.03108,0.90915,0.84651,0.90162,0.77455,0.91159,0.83911,0.88514,0.72287,0.62016,2.22008,0.47084,0.92796,0.0067627,0.0067627,0.0067627
329,17689.2,0.79733,1.46359,0.73326,1.03184,0.90884,0.84662,0.90161,0.77425,0.91469,0.83603,0.88464,0.72329,0.62031,2.21956,0.4709,0.92792,0.0067528,0.0067528,0.0067528
330,17724.2,0.7967,1.45397,0.73777,1.0281,0.90757,0.84663,0.90153,0.7741,0.91297,0.83779,0.88508,0.7228,0.6202,2.217,0.47142,0.92791,0.0067429,0.0067429,0.0067429
331,17762.5,0.79149,1.43393,0.71093,1.02342,0.90746,0.84692,0.90163,0.7743,0.91519,0.83595,0.88505,0.72307,0.62057,2.22278,0.47127,0.92801,0.006733,0.006733,0.006733
332,17828.8,0.79343,1.44179,0.7268,1.02653,0.90724,0.84649,0.90168,0.7743,0.91481,0.83638,0.88504,0.72278,0.62052,2.22444,0.47149,0.92799,0.0067231,0.0067231,0.0067231
333,17898.4,0.80804,1.50126,0.75293,1.03901,0.90597,0.84648,0.9017,0.77424,0.91335,0.83855,0.88513,0.72289,0.62066,2.21884,0.47148,0.928,0.0067132,0.0067132,0.0067132
334,17966.3,0.81412,1.48488,0.73757,1.04016,0.90674,0.8467,0.90164,0.77409,0.91551,0.83576,0.88492,0.72329,0.62072,2.22157,0.47181,0.92794,0.0067033,0.0067033,0.0067033
335,18031.7,0.79728,1.43483,0.72114,1.02661,0.90698,0.84737,0.90162,0.77385,0.91313,0.8383,0.88433,0.72315,0.62049,2.2238,0.47159,0.92764,0.0066934,0.0066934,0.0066934
336,18097.7,0.80385,1.45047,0.73391,1.03276,0.90613,0.84768,0.90162,0.77424,0.90458,0.84214,0.88422,0.72359,0.62085,2.21705,0.47145,0.92777,0.0066835,0.0066835,0.0066835
337,18163.7,0.79703,1.44934,0.72602,1.02582,0.90538,0.84761,0.90174,0.77402,0.91379,0.83571,0.88453,0.72347,0.62061,2.21614,0.47151,0.9276,0.0066736,0.0066736,0.0066736
338,18228.3,0.79804,1.44255,0.72637,1.02969,0.90662,0.84763,0.90177,0.77447,0.91443,0.83866,0.88504,0.72365,0.62067,2.21422,0.47166,0.92752,0.0066637,0.0066637,0.0066637
339,18294.5,0.80312,1.46714,0.7347,1.03466,0.90811,0.8456,0.90175,0.7739,0.91423,0.83732,0.8848,0.72371,0.62067,2.22002,0.47139,0.92765,0.0066538,0.0066538,0.0066538
340,18360.5,0.8028,1.45538,0.72673,1.02928,0.90769,0.84583,0.90184,0.77402,0.91183,0.83907,0.88483,0.72347,0.62058,2.21929,0.47146,0.92749,0.0066439,0.0066439,0.0066439
341,18429.1,0.80121,1.47841,0.73523,1.03753,0.90713,0.84624,0.90183,0.77363,0.91448,0.83786,0.8853,0.72387,0.62089,2.21345,0.47181,0.92742,0.006634,0.006634,0.006634
342,18497.4,0.80042,1.45839,0.73086,1.02747,0.90784,0.84701,0.90179,0.77346,0.90662,0.84272,0.88501,0.72352,0.62081,2.21503,0.47199,0.92738,0.0066241,0.0066241,0.0066241
343,18562.8,0.80192,1.47058,0.72974,1.03094,0.90708,0.8472,0.90167,0.77372,0.91166,0.84018,0.88527,0.72345,0.62088,2.21242,0.47177,0.92732,0.0066142,0.0066142,0.0066142
344,18628.8,0.80802,1.4882,0.73704,1.03256,0.90603,0.84759,0.90182,0.77311,0.9064,0.84277,0.88496,0.72331,0.62103,2.21531,0.47181,0.92719,0.0066043,0.0066043,0.0066043
345,18694.1,0.80329,1.463,0.74196,1.03521,0.90599,0.84758,0.90184,0.77334,0.90716,0.84336,0.88562,0.72309,0.62085,2.21579,0.47141,0.92707,0.0065944,0.0065944,0.0065944
346,18759.8,0.80897,1.47119,0.74393,1.03621,0.90624,0.84771,0.90173,0.77333,0.91234,0.83983,0.8857,0.72331,0.62094,2.21222,0.47162,0.92715,0.0065845,0.0065845,0.0065845
347,18825.1,0.80415,1.46708,0.72668,1.03063,0.90516,0.84865,0.90171,0.77342,0.91474,0.83649,0.88525,0.72313,0.62057,2.21348,0.47153,0.92645,0.0065746,0.0065746,0.0065746
348,18890.4,0.80728,1.47306,0.73951,1.03772,0.9057,0.84761,0.90172,0.77337,0.91552,0.83549,0.88526,0.72361,0.62073,2.21677,0.47193,0.92657,0.0065647,0.0065647,0.0065647
349,18959,0.78717,1.43447,0.71468,1.02288,0.90594,0.84748,0.90177,0.77369,0.91487,0.83408,0.88455,0.72368,0.62059,2.22016,0.47186,0.92652,0.0065548,0.0065548,0.0065548
350,19028.7,0.79567,1.46617,0.73927,1.0311,0.90596,0.8479,0.90175,0.77369,0.91417,0.83445,0.88474,0.7237,0.62081,2.21695,0.47114,0.92658,0.0065449,0.0065449,0.0065449
351,19095.3,0.80735,1.48426,0.73991,1.03939,0.90552,0.8485,0.90188,0.77359,0.91447,0.83516,0.88592,0.72338,0.62106,2.21537,0.47108,0.92676,0.006535,0.006535,0.006535
352,19160.5,0.80035,1.45996,0.7312,1.03119,0.9047,0.849,0.90199,0.77357,0.90262,0.84508,0.88607,0.72381,0.62093,2.21688,0.4706,0.92711,0.0065251,0.0065251,0.0065251
353,19225.7,0.80115,1.45818,0.73317,1.02973,0.90435,0.84929,0.902,0.77393,0.90272,0.84503,0.88608,0.72343,0.62116,2.22449,0.47023,0.9271,0.0065152,0.0065152,0.0065152
354,19291.2,0.79413,1.44345,0.72396,1.02876,0.90563,0.84885,0.90187,0.77418,0.90193,0.8445,0.8852,0.72355,0.62124,2.22096,0.47039,0.92716,0.0065053,0.0065053,0.0065053
355,19356.2,0.80365,1.4609,0.72912,1.03051,0.90513,0.84891,0.90197,0.7739,0.91329,0.83677,0.88597,0.72391,0.62093,2.21161,0.46978,0.92716,0.0064954,0.0064954,0.0064954
356,19421.2,0.80307,1.47083,0.73892,1.03145,0.90609,0.84807,0.90214,0.77418,0.91522,0.83273,0.88582,0.72393,0.62082,2.20968,0.46965,0.92712,0.0064855,0.0064855,0.0064855
357,19489.4,0.79781,1.45351,0.73017,1.03175,0.90629,0.84731,0.90224,0.77415,0.91399,0.83654,0.88652,0.72379,0.62104,2.21307,0.46959,0.92704,0.0064756,0.0064756,0.0064756
358,19557.4,0.80942,1.48015,0.738,1.03827,0.90637,0.848,0.90221,0.77412,0.91452,0.83331,0.88567,0.72364,0.62077,2.20059,0.46938,0.92693,0.0064657,0.0064657,0.0064657
359,19623.2,0.80042,1.46172,0.72719,1.02795,0.91098,0.84428,0.90235,0.7742,0.91558,0.83314,0.88596,0.72359,0.62053,2.20644,0.46886,0.92683,0.0064558,0.0064558,0.0064558
360,19688.7,0.78667,1.41573,0.70109,1.02445,0.91096,0.84398,0.90239,0.77418,0.91662,0.83231,0.88583,0.72331,0.62084,2.2127,0.46932,0.9269,0.0064459,0.0064459,0.0064459
361,19754.3,0.79166,1.4269,0.72257,1.02948,0.92087,0.83572,0.90234,0.77422,0.91754,0.83133,0.88527,0.72322,0.62069,2.21515,0.46936,0.92687,0.006436,0.006436,0.006436
362,19819.2,0.80233,1.46384,0.73367,1.0332,0.91969,0.83653,0.90233,0.77456,0.91714,0.83171,0.8851,0.72319,0.62056,2.20951,0.46914,0.92674,0.0064261,0.0064261,0.0064261
363,19884.4,0.7944,1.43151,0.72107,1.02439,0.9208,0.83695,0.902,0.77392,0.91815,0.83234,0.88528,0.72258,0.62008,2.21249,0.46852,0.92652,0.0064162,0.0064162,0.0064162
364,19950.3,0.80283,1.47317,0.72873,1.03499,0.91435,0.84151,0.90203,0.77432,0.9188,0.83216,0.88534,0.72317,0.61975,2.21445,0.4685,0.92633,0.0064063,0.0064063,0.0064063
365,20019.1,0.78852,1.42196,0.70685,1.02591,0.91467,0.84145,0.90179,0.77421,0.9177,0.83301,0.8853,0.72297,0.61973,2.2098,0.46822,0.92628,0.0063964,0.0063964,0.0063964
366,20087,0.79148,1.43228,0.72162,1.03005,0.91487,0.84216,0.90202,0.77449,0.91791,0.83273,0.88537,0.72336,0.61961,2.21176,0.4681,0.92617,0.0063865,0.0063865,0.0063865
367,20153.3,0.79509,1.42735,0.71879,1.02676,0.91362,0.84229,0.90154,0.77374,0.9175,0.8325,0.88489,0.72311,0.6195,2.20682,0.46794,0.92606,0.0063766,0.0063766,0.0063766
368,20218.8,0.79618,1.47137,0.72577,1.03032,0.91295,0.84299,0.90162,0.77344,0.91301,0.83872,0.88572,0.72306,0.61944,2.20305,0.46764,0.92587,0.0063667,0.0063667,0.0063667
369,20284.4,0.79538,1.44392,0.72788,1.03109,0.91639,0.84177,0.90209,0.77403,0.91287,0.83905,0.88626,0.72379,0.61916,2.20197,0.46724,0.92576,0.0063568,0.0063568,0.0063568
370,20350,0.79496,1.46217,0.72261,1.02961,0.92229,0.83436,0.90185,0.77391,0.91485,0.83641,0.88581,0.72322,0.61944,2.20195,0.46692,0.92598,0.0063469,0.0063469,0.0063469
371,20415.6,0.79446,1.45063,0.71733,1.02979,0.92107,0.83667,0.9019,0.77372,0.91416,0.83725,0.88613,0.72296,0.61921,2.20026,0.46675,0.92589,0.006337,0.006337,0.006337
372,20480.6,0.78588,1.42586,0.70124,1.02531,0.92054,0.83698,0.90192,0.77407,0.91442,0.83729,0.88613,0.72364,0.61933,2.19873,0.4663,0.92593,0.0063271,0.0063271,0.0063271
373,20549.3,0.80351,1.48514,0.74011,1.04003,0.92088,0.83675,0.90186,0.77393,0.9149,0.83742,0.88627,0.72345,0.61961,2.19816,0.46678,0.92589,0.0063172,0.0063172,0.0063172
374,20617.2,0.79289,1.42903,0.71488,1.02684,0.92217,0.83467,0.90192,0.77458,0.91359,0.8381,0.88636,0.72346,0.61946,2.19889,0.46639,0.92582,0.0063073,0.0063073,0.0063073
375,20682.8,0.79306,1.44142,0.71881,1.02508,0.92128,0.83561,0.90189,0.77459,0.91229,0.83872,0.88643,0.7235,0.61941,2.20003,0.46611,0.92566,0.0062974,0.0062974,0.0062974
376,20749.1,0.79238,1.42817,0.71241,1.02584,0.92261,0.83517,0.90181,0.77498,0.91295,0.83683,0.88626,0.7235,0.61928,2.1983,0.46584,0.92556,0.0062875,0.0062875,0.0062875
377,20815,0.78956,1.43795,0.71853,1.02587,0.92194,0.83566,0.90186,0.77477,0.91378,0.83585,0.88632,0.7235,0.61922,2.19513,0.46532,0.92542,0.0062776,0.0062776,0.0062776
378,20881.2,0.78197,1.41881,0.70186,1.02107,0.92272,0.83466,0.90192,0.77542,0.91404,0.83653,0.88647,0.72358,0.61917,2.20035,0.46519,0.92541,0.0062677,0.0062677,0.0062677
379,20946.7,0.79598,1.45019,0.72193,1.02752,0.92254,0.8348,0.90195,0.7754,0.91394,0.83634,0.88642,0.72368,0.61932,2.20404,0.46537,0.92545,0.0062578,0.0062578,0.0062578
380,21011.8,0.78333,1.42021,0.70533,1.02312,0.9231,0.83561,0.90207,0.77531,0.91476,0.83757,0.88667,0.72364,0.61905,2.2023,0.46558,0.92539,0.0062479,0.0062479,0.0062479
381,21079.2,0.79328,1.46115,0.73139,1.02519,0.9219,0.83748,0.90231,0.77551,0.91818,0.83457,0.88676,0.72405,0.61894,2.19739,0.46525,0.92524,0.006238,0.006238,0.006238
382,21148.4,0.78115,1.42,0.70391,1.01984,0.92272,0.83628,0.90235,0.77523,0.91823,0.83346,0.88668,0.72378,0.61915,2.20393,0.46504,0.92536,0.0062281,0.0062281,0.0062281
383,21214.6,0.78638,1.43493,0.70987,1.02526,0.92229,0.83806,0.90222,0.77528,0.91815,0.83438,0.88708,0.72408,0.61912,2.2023,0.46499,0.92536,0.0062182,0.0062182,0.0062182
384,21280.6,0.78481,1.41419,0.7093,1.01973,0.92129,0.8377,0.90233,0.77523,0.91729,0.83496,0.88711,0.72407,0.61912,2.20081,0.46464,0.92533,0.0062083,0.0062083,0.0062083
